[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 159 0.17962087571791E+000 0.37953460174155E-004 0.54201694441538E-007 0.56553481518909E-006 0.15983269042093E+000 0.16501558908683E-005 0.43968642928464E-001 0.59973945624552E-004 0.85952991802696E-009 0.76679113288266E-010 0.22290694937870E-004 0.86165737929736E-002 0.69847058864205E-002 0.34422042335107E-001 0.33943490586034E-007 0.49197918251377E-003 0.35994501639357E-006 0.24604676820858E-003 0.28490881530471E-006 0.24532155089957E-003 0.15747050420225E-018 0.53074748967054E-008 0.74506882410034E+000 0.11564588298340E-025 0.10484560026765E+004 0.50231375156131E-002 -.10474340083599E+003 0.28366051540586E-001 0.10132500000000E+006 0.32597978282207E-003 0.28045225688438E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10484560026765E+004 0.39571402790850E+001
 160 0.18068192630396E+000 0.38134520422414E-004 0.58146016388874E-007 0.61447364723811E-006 0.15918820660869E+000 0.17867949802157E-005 0.44296994241142E-001 0.60859408901724E-004 0.97949580071394E-009 0.87261583686741E-010 0.23428364441453E-004 0.84628063338139E-002 0.70468951326910E-002 0.34797762938737E-001 0.37085393089650E-007 0.49271001374724E-003 0.36726543750546E-006 0.24837866694091E-003 0.30841193286864E-006 0.24660299753647E-003 0.20493693032959E-018 0.53567121395109E-008 0.74509404217206E+000 0.12469315797006E-025 0.10543669159911E+004 0.50231375156131E-002 -.10462202689043E+003 0.28366051540586E-001 0.10132500000000E+006 0.32414760101902E-003 0.28044819205440E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10543669159911E+004 0.42443733838645E+001
 161 0.18174349319114E+000 0.38314286594020E-004 0.62411914393744E-007 0.66790743594345E-006 0.15854053171145E+000 0.19364978106962E-005 0.44626327302496E-001 0.61773710145276E-004 0.11170625867469E-008 0.99378996877881E-010 0.24619676777964E-004 0.83084214904314E-002 0.71092324772264E-002 0.35176185473824E-001 0.40531329728568E-007 0.49325296584770E-003 0.37489850869013E-006 0.25069065594800E-003 0.33372691443257E-006 0.24776377971147E-003 0.26648392196645E-018 0.54062401273870E-008 0.74511946387296E+000 0.13378589104515E-025 0.10602981484907E+004 0.50231375156131E-002 -.10450225548103E+003 0.28366051540586E-001 0.10132500000000E+006 0.32232981060642E-003 0.28044424917465E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10602981484907E+004 0.45549218850699E+001
 162 0.18280662636262E+000 0.38492786222590E-004 0.67033956008553E-007 0.72634406070454E-006 0.15788906505933E+000 0.21008364599848E-005 0.44956939450549E-001 0.62718145168756E-004 0.12750927414857E-008 0.11327849616721E-009 0.25867836597455E-004 0.81532846700894E-002 0.71717614372479E-002 0.35557692629929E-001 0.44315880462858E-007 0.49360104967554E-003 0.38285875199991E-006 0.25298137477949E-003 0.36099372247687E-006 0.24879547270759E-003 0.34630928856504E-018 0.54561088641306E-008 0.74514511086039E+000 0.14293315218410E-025 0.10662551534158E+004 0.50231375156131E-002 -.10438410722072E+003 0.28366051540586E-001 0.10132500000000E+006 0.32052463391727E-003 0.28044042638158E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10662551534158E+004 0.48911892416916E+001
 163 0.18387120879864E+000 0.38669835253464E-004 0.72045428194583E-007 0.79028729543169E-006 0.15723391859574E+000 0.22814031543408E-005 0.45288764472494E-001 0.63692929131798E-004 0.14567575214546E-008 0.12923318558486E-009 0.27174773299943E-004 0.79974320962367E-002 0.72344554016862E-002 0.35942253751652E-001 0.48473477310390E-007 0.49374631876303E-003 0.39115126768415E-006 0.25524654263932E-003 0.39032909049708E-006 0.24968774529968E-003 0.44976681636975E-018 0.55063142453931E-008 0.74517097675579E+000 0.15213406290588E-025 0.10722368487136E+004 0.50231375156131E-002 -.10426774644286E+003 0.28366051540586E-001 0.10132500000000E+006 0.31873231562615E-003 0.28043672639368E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10722368487136E+004 0.52554626981494E+001
 164 0.18493692752211E+000 0.38845205014193E-004 0.77481701577853E-007 0.86027950748661E-006 0.15657533129362E+000 0.24799340090609E-005 0.45621671808078E-001 0.64697952646696E-004 0.16656854945590E-008 0.14755500934809E-009 0.28542080632818E-004 0.78409309331651E-002 0.72972742604795E-002 0.36329765145202E-001 0.53041097533211E-007 0.49368083294933E-003 0.39977772236667E-006 0.25748109938013E-003 0.42184431097398E-006 0.25042972508606E-003 0.58372305147162E-018 0.55568427501211E-008 0.74519704993531E+000 0.16138602100685E-025 0.10782410003831E+004 0.50231375156131E-002 -.10415336822514E+003 0.28366051540586E-001 0.10132500000000E+006 0.31695342541558E-003 0.28043315263116E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10782410003831E+004 0.56501559995785E+001
 165 0.18600388182151E+000 0.39018721617031E-004 0.83383537395022E-007 0.93694609100646E-006 0.15591329377679E+000 0.26984409245186E-005 0.45955656300967E-001 0.65733338023887E-004 0.19061545989859E-008 0.16861132929922E-009 0.29971762828846E-004 0.76837901203562E-002 0.73602001039832E-002 0.36720271011168E-001 0.58061118859501E-007 0.49339666709534E-003 0.40874094434645E-006 0.25968045652006E-003 0.45566172269031E-006 0.25101045534391E-003 0.75706025466131E-018 0.56077002607995E-008 0.74522332836851E+000 0.17068998725779E-025 0.10842676454873E+004 0.50231375156131E-002 -.10404113355787E+003 0.28366051540586E-001 0.10132500000000E+006 0.31518784231221E-003 0.28042970718219E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10842676454873E+004 0.60780469329638E+001
 166 0.18707290971163E+000 0.39190312893820E-004 0.89800316698522E-007 0.10210413236652E-005 0.15524733978644E+000 0.29393517365777E-005 0.46290941749348E-001 0.66799809412980E-004 0.21833347694125E-008 0.19284578912761E-009 0.31466786248566E-004 0.75259113761244E-002 0.74232563458926E-002 0.37114088951410E-001 0.63584298971578E-007 0.49288532288374E-003 0.41804811255851E-006 0.26184104214257E-003 0.49192910598221E-006 0.25141869397792E-003 0.98138957956687E-018 0.56589282726758E-008 0.74524982803322E+000 0.18005342501238E-025 0.10903209692814E+004 0.50231375156131E-002 -.10393114144348E+003 0.28366051540586E-001 0.10132500000000E+006 0.31343425183187E-003 0.28042639008592E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10903209692814E+004 0.65425070150664E+001
 167 0.18814479507426E+000 0.39359873530275E-004 0.96787018638221E-007 0.11134137162464E-005 0.15457703471820E+000 0.32054230618650E-005 0.46627733254276E-001 0.67897950820638E-004 0.25032994197867E-008 0.22077881447993E-009 0.33030088071439E-004 0.73672055972825E-002 0.74864606164825E-002 0.37511523818894E-001 0.69667455328375E-007 0.49213756851720E-003 0.42770423524588E-006 0.26395853236479E-003 0.53079724181978E-006 0.25164216803882E-003 0.12717894853051E-017 0.57105665423941E-008 0.74527656358615E+000 0.18948345000164E-025 0.10964048435468E+004 0.50231375156131E-002 -.10382351827234E+003 0.28366051540586E-001 0.10132500000000E+006 0.31169148354500E-003 0.28042320214357E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10964048435468E+004 0.70472768723294E+001
 168 0.18921981006826E+000 0.39527191927686E-004 0.10440145499099E-006 0.12149730370608E-005 0.15390226508089E+000 0.34996557304638E-005 0.46966072240102E-001 0.69027688694486E-004 0.28730183830598E-008 0.25300649938827E-009 0.34663818131865E-004 0.72076613850054E-002 0.75497973369191E-002 0.37912695706676E-001 0.76371167876227E-007 0.49114394879076E-003 0.43770727802978E-006 0.26602690762908E-003 0.57239981762713E-006 0.25166759081026E-003 0.16476774685046E-017 0.57626308080503E-008 0.74530353670728E+000 0.19898277554705E-025 0.11025202072709E+004 0.50231375156131E-002 -.10371846398150E+003 0.28366051540586E-001 0.10132500000000E+006 0.30995924233166E-003 0.28042014620073E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11025202072709E+004 0.75962620658796E+001
 169 0.19029870884844E+000 0.39692104670436E-004 0.11271140881042E-006 0.13267896246746E-005 0.15322261828043E+000 0.38255938437578E-005 0.47306147974932E-001 0.70189282142303E-004 0.33008390390936E-008 0.29024202822437E-009 0.36370739390279E-004 0.70471983522332E-002 0.76132758429741E-002 0.38317908138054E-001 0.83766161097226E-007 0.48989410637923E-003 0.44805655746840E-006 0.26804033686607E-003 0.61688741529277E-006 0.25148085351270E-003 0.21344208646384E-017 0.58151606497473E-008 0.74533076077716E+000 0.20855845660487E-025 0.11086706965878E+004 0.50231375156131E-002 -.10361615449455E+003 0.28366051540586E-001 0.10132500000000E+006 0.30823649282678E-003 0.28041722422899E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11086706965878E+004 0.81940433340888E+001
 170 0.19138243749641E+000 0.39854443330741E-004 0.12179442742666E-006 0.14500992667935E-005 0.15253756206052E+000 0.41873573027554E-005 0.47648206310239E-001 0.71383031201566E-004 0.37966989826322E-008 0.33333338839749E-009 0.38153838167256E-004 0.68857101113375E-002 0.76769126065769E-002 0.38727543776943E-001 0.91933429737697E-007 0.48837665691652E-003 0.45874989679714E-006 0.26999242754964E-003 0.66441822903583E-006 0.25106666197579E-003 0.27651798039311E-017 0.58682058843931E-008 0.74535825372445E+000 0.21821938700779E-025 0.11148610043076E+004 0.50231375156131E-002 -.10351677783886E+003 0.28366051540586E-001 0.10132500000000E+006 0.30652195292626E-003 0.28041443843214E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11148610043076E+004 0.88458533032916E+001
 171 0.19247166685245E+000 0.40013959309082E-004 0.13173512380841E-006 0.15862745689864E-005 0.15184674077196E+000 0.45895766591898E-005 0.47992401335867E-001 0.72608731360912E-004 0.43722131177024E-008 0.38327004184314E-009 0.40015507642111E-004 0.67231344298694E-002 0.77407030543998E-002 0.39141888374066E-001 0.10096204134006E-006 0.48657977123430E-003 0.46977831972410E-006 0.27187524518436E-003 0.71513553594504E-006 0.25040861713552E-003 0.35830729229969E-017 0.59218037810026E-008 0.74538602606243E+000 0.22797214604747E-025 0.11210942003981E+004 0.50231375156131E-002 -.10342058160672E+003 0.28366051540586E-001 0.10132500000000E+006 0.30481483869967E-003 0.28041179255486E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11210942003981E+004 0.95573748751031E+001
 172 0.19356722484816E+000 0.40170384727089E-004 0.14262972755390E-006 0.17368960887857E-005 0.15114970443250E+000 0.50376225665301E-005 0.48338930592658E-001 0.73866099315122E-004 0.50411877687172E-008 0.44122657928119E-009 0.41958160735289E-004 0.65593895703384E-002 0.78046461809541E-002 0.39561293347751E-001 0.11095343191141E-006 0.48449064370535E-003 0.48112934016228E-006 0.27367997854852E-003 0.76918236909542E-006 0.24948908603400E-003 0.46445442139891E-017 0.59760001613187E-008 0.74541409165080E+000 0.23782484535032E-025 0.11273741826384E+004 0.50231375156131E-002 -.10332783646189E+003 0.28366051540586E-001 0.10132500000000E+006 0.30311417837636E-003 0.28040929081306E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11273741826384E+004 0.10335059331326E+002
 173 0.19467007992689E+000 0.40323421890146E-004 0.15458780586288E-006 0.19037887894494E-005 0.15044591970009E+000 0.55377400254368E-005 0.48688028775969E-001 0.75154720506209E-004 0.58200694279091E-008 0.50860036103280E-009 0.43984151583818E-004 0.63943773835349E-002 0.78687424950598E-002 0.39986171127843E-001 0.12202326522077E-006 0.48209534039830E-003 0.49278592230686E-006 0.27539670200715E-003 0.82669840767462E-006 0.24828902759246E-003 0.60236880313150E-017 0.60308487974336E-008 0.74544246716979E+000 0.24778700583007E-025 0.11337055711484E+004 0.50231375156131E-002 -.10323884497335E+003 0.28366051540586E-001 0.10132500000000E+006 0.30141885219918E-003 0.28040693813891E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11337055711484E+004 0.11186237824949E+002
 174 0.19578057505591E+000 0.40472632675713E-004 0.16772497920660E-006 0.20889345229920E-005 0.14973526179651E+000 0.60968117869336E-005 0.49039723677912E-001 0.76473085725279E-004 0.67278295096275E-008 0.58700018540104E-009 0.46094220779984E-004 0.62280988724707E-002 0.79329485231202E-002 0.40416698788002E-001 0.13429487388185E-006 0.47938060423816E-003 0.50471706856679E-006 0.27701305662114E-003 0.88777334258729E-006 0.24678894768078E-003 0.78167050231087E-017 0.60863732207099E-008 0.74547115213649E+000 0.25786263163521E-025 0.11400892864728E+004 0.50231375156131E-002 -.10315400700616E+003 0.28366051540586E-001 0.10132500000000E+006 0.29972876644873E-003 0.28040474186162E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11400892864728E+004 0.12118592154655E+002
 175 0.19689628179028E+000 0.40617173973949E-004 0.18213221781476E-006 0.22940459561828E-005 0.14901940099487E+000 0.67210739398792E-005 0.49393154390032E-001 0.77815871020323E-004 0.77839350722482E-008 0.67807003069102E-009 0.48282882195415E-004 0.60609768629925E-002 0.79970537757145E-002 0.40851970355154E-001 0.14787013166774E-006 0.47634091928639E-003 0.51685250510898E-006 0.27851165733258E-003 0.95230411083789E-006 0.24497359606301E-003 0.10142795351010E-016 0.61424577456967E-008 0.74550007263804E+000 0.26803050049682E-025 0.11465101492131E+004 0.50231375156131E-002 -.10307396018514E+003 0.28366051540586E-001 0.10132500000000E+006 0.29804802489737E-003 0.28040271506032E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11465101492131E+004 0.13137980400363E+002
 176 0.19801213451644E+000 0.40755884588033E-004 0.19786184478302E-006 0.25203560499208E-005 0.14830173877808E+000 0.74154275733906E-005 0.49746613196942E-001 0.79173869118091E-004 0.90068249326846E-008 0.78335801840466E-009 0.50537733210121E-004 0.58938362778293E-002 0.80606936088220E-002 0.41290015528826E-001 0.16281477602241E-006 0.47298218917279E-003 0.52908198464042E-006 0.27987191738205E-003 0.10199567947341E-005 0.24283593403636E-003 0.13144245279880E-016 0.61988505273913E-008 0.74552908359394E+000 0.27824482996305E-025 0.11529375708671E+004 0.50231375156131E-002 -.10299950357495E+003 0.28366051540586E-001 0.10132500000000E+006 0.29638451434988E-003 0.28040087411718E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11529375708671E+004 0.14247479794743E+002
 177 0.19912430556342E+000 0.40887819703286E-004 0.21497001981293E-006 0.27692183040774E-005 0.14758492273854E+000 0.81852268162187E-005 0.50098775833312E-001 0.80538676832297E-004 0.10416663132839E-007 0.90455451963594E-009 0.52846819647488E-004 0.57273218322289E-002 0.81235751352176E-002 0.41729302921632E-001 0.17919744944519E-006 0.46931249344270E-003 0.54129822164368E-006 0.28107608776145E-003 0.10903760438989E-005 0.24037251283934E-003 0.16996458988672E-016 0.62553573695933E-008 0.74555806926541E+000 0.28847043327184E-025 0.11593478754581E+004 0.50231375156131E-002 -.10293128991224E+003 0.28366051540586E-001 0.10132500000000E+006 0.29474400808078E-003 0.28039923096193E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11593478754581E+004 0.15450412579006E+002
 178 0.20023000103492E+000 0.41012210635550E-004 0.23351691385122E-006 0.30421214092281E-005 0.14687096430452E+000 0.90363187349212E-005 0.50448639746811E-001 0.81902618941101E-004 0.12035422685472E-007 0.10434988320675E-008 0.55198589171009E-004 0.55619265659401E-002 0.81854651638257E-002 0.42168674119817E-001 0.19708977067762E-006 0.46534131272720E-003 0.55339674525936E-006 0.28210873586516E-003 0.11631865408130E-005 0.23758282217794E-003 0.21914678198707E-016 0.63118329306928E-008 0.74558693878870E+000 0.29868108317864E-025 0.11657231964942E+004 0.50231375156131E-002 -.10286985531435E+003 0.28366051540586E-001 0.10132500000000E+006 0.29313055594951E-003 0.28039779421717E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11657231964942E+004 0.16750352848177E+002
 179 0.20132433057753E+000 0.41128125753143E-004 0.25351088695659E-006 0.33398673819514E-005 0.14616325356296E+000 0.99724422888219E-005 0.50794537022726E-001 0.83255014689634E-004 0.13881660259891E-007 0.12017306246782E-008 0.57575361900498E-004 0.53984577994516E-002 0.82460170115999E-002 0.42606101790805E-001 0.21651184363543E-006 0.46109077372506E-003 0.56524387902758E-006 0.28295422343195E-003 0.12377897483480E-005 0.23447754182498E-003 0.28143377577006E-016 0.63680209957894E-008 0.74561554495370E+000 0.30883064110194E-025 0.11720334801485E+004 0.50231375156131E-002 -.10281578289449E+003 0.28366051540586E-001 0.10132500000000E+006 0.29155105758712E-003 0.28039657319662E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11720334801485E+004 0.18147225142844E+002
 180 0.20240332604454E+000 0.41234848206677E-004 0.27495004509683E-006 0.36631634441960E-005 0.14546460558236E+000 0.10996995429234E-004 0.51135094928951E-001 0.84586065333105E-004 0.15973249550696E-007 0.13807267969860E-008 0.59959829794786E-004 0.52375821119758E-002 0.83049442505416E-002 0.43039883674630E-001 0.23747111069389E-006 0.45658570554850E-003 0.57671331918591E-006 0.28360055375959E-003 0.13135624516165E-005 0.23107224349708E-003 0.35965991434866E-016 0.64237079307558E-008 0.74564376357192E+000 0.31888081548268E-025 0.11782539532810E+004 0.50231375156131E-002 -.10276950117992E+003 0.28366051540586E-001 0.10132500000000E+006 0.29001080888729E-003 0.28039557324513E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11782539532810E+004 0.19640242782882E+002
 181 0.20346584705028E+000 0.41332031454473E-004 0.29786721267544E-006 0.40133095515520E-005 0.14477601233353E+000 0.12115197991563E-004 0.51469838787193E-001 0.85889387089246E-004 0.18331702198395E-007 0.15822716849907E-008 0.62339851930115E-004 0.50795402232055E-002 0.83621226017460E-002 0.43469427693584E-001 0.26000629377510E-006 0.45184343483194E-003 0.58770876436202E-006 0.28403979052161E-003 0.13900172209259E-005 0.22737923015048E-003 0.45727239751760E-016 0.64788230985617E-008 0.74567154413493E+000 0.32881921658351E-025 0.11843761701639E+004 0.50231375156131E-002 -.10273123487374E+003 0.28366051540586E-001 0.10132500000000E+006 0.28851089920474E-003 0.28039479516399E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11843761701639E+004 0.21231022631947E+002
 182 0.20451132073525E+000 0.41419424547055E-004 0.32229636448057E-006 0.43917188239464E-005 0.14409809596556E+000 0.13332585106214E-004 0.51798476757657E-001 0.87159302216444E-004 0.20979239246973E-007 0.18082052155294E-008 0.64703956867974E-004 0.49244850469365E-002 0.84174617539823E-002 0.43894363639596E-001 0.28415496825547E-006 0.44688065368827E-003 0.59814033951883E-006 0.28426549587036E-003 0.14666685942148E-005 0.22341199781040E-003 0.57833065319644E-016 0.65333245017483E-008 0.74569885112030E+000 0.33863865110731E-025 0.11903950004030E+004 0.50231375156131E-002 -.10270115045792E+003 0.28366051540586E-001 0.10132500000000E+006 0.28705157173321E-003 0.28039423881310E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11903950004030E+004 0.22921212544119E+002
 183 0.20553930693912E+000 0.41496824655418E-004 0.34826471377129E-006 0.47998043775104E-005 0.14343138751880E+000 0.14654618089668E-004 0.52120763089404E-001 0.88390363244605E-004 0.23937765632768E-007 0.20603356219348E-008 0.67040568424615E-004 0.47725461841061E-002 0.84708814280407E-002 0.44314371772396E-001 0.30994545660637E-006 0.44171474859380E-003 0.60792127240999E-006 0.28427240362136E-003 0.15430117511890E-005 0.21918614098926E-003 0.72754870080453E-016 0.65871767045254E-008 0.74572565280679E+000 0.34833312631186E-025 0.11963061354887E+004 0.50231375156131E-002 -.10267937960133E+003 0.28366051540586E-001 0.10132500000000E+006 0.28563286379854E-003 0.28039390369894E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11963061354887E+004 0.24711926581860E+002
 184 0.20655014077251E+000 0.41564116326701E-004 0.37581075887895E-006 0.52392724926802E-005 0.14277590831648E+000 0.16087606548546E-004 0.52436699251824E-001 0.89578156196240E-004 0.27230732901752E-007 0.23405986714817E-008 0.69339631973818E-004 0.46237351295475E-002 0.85223439264030E-002 0.44729449146554E-001 0.33741440277031E-006 0.43636000246637E-003 0.61697481560536E-006 0.28405623189103E-003 0.16185790777899E-005 0.21471610438688E-003 0.91048832793939E-016 0.66403849196664E-008 0.74575193811614E+000 0.35790396998710E-025 0.12021097866169E+004 0.50231375156131E-002 -.10266601431033E+003 0.28366051540586E-001 0.10132500000000E+006 0.28425374414522E-003 0.28039378903189E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12021097866169E+004 0.26604968237499E+002
 185 0.20754460530351E+000 0.41621222461336E-004 0.40498132171868E-006 0.57121006187920E-005 0.14213138191615E+000 0.17638626285572E-004 0.52746428838353E-001 0.90718878123876E-004 0.30882906299300E-007 0.26510374121020E-008 0.71591987502387E-004 0.44779951520026E-002 0.85718342587966E-002 0.45139782233979E-001 0.36660367208002E-006 0.43082830795602E-003 0.62523058517855E-006 0.28361309670644E-003 0.16929235393974E-005 0.21001546700510E-003 0.11336978037445E-015 0.66929786271851E-008 0.74577770794802E+000 0.36735685652458E-025 0.12078087813213E+004 0.50231375156131E-002 -.10266113634410E+003 0.28366051540586E-001 0.10132500000000E+006 0.28291261121564E-003 0.28039389443744E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12078087813213E+004 0.28602589445121E+002
 186 0.20852290001864E+000 0.41668039135890E-004 0.43580238982399E-006 0.62200793464277E-005 0.14149790322857E+000 0.19313985171146E-004 0.53049915440761E-001 0.91808149370889E-004 0.34916514440515E-007 0.29934749811662E-008 0.73787099522506E-004 0.43353529734611E-002 0.86193080024093E-002 0.45545322472450E-001 0.39753075653939E-006 0.42513464794910E-003 0.63261629422413E-006 0.28293984978806E-003 0.17655462120956E-005 0.20510150383366E-003 0.14046208622398E-015 0.67449571740637E-008 0.74580294837763E+000 0.37669202908551E-025 0.12134026419299E+004 0.50231375156131E-002 -.10266482778069E+003 0.28366051540586E-001 0.10132500000000E+006 0.28160869367572E-003 0.28039421997887E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12134026419299E+004 0.30705466624049E+002
 187 0.20948485137477E+000 0.41704471495478E-004 0.46827965602249E-006 0.67648076578301E-005 0.14087580068170E+000 0.21119144630212E-004 0.53347011273962E-001 0.92841357333608E-004 0.39350517073999E-007 0.33694542322735E-008 0.75913675375180E-004 0.41958860789991E-002 0.86647048631484E-002 0.45945868431383E-001 0.43018858958694E-006 0.41929645718002E-003 0.63906217222736E-006 0.28203461481010E-003 0.18359188546845E-005 0.19999477214995E-003 0.17316225857207E-015 0.67963003079979E-008 0.74582763640463E+000 0.38590621453423E-025 0.12188888227767E+004 0.50231375156131E-002 -.10267714843034E+003 0.28366051540586E-001 0.10132500000000E+006 0.28034172718821E-003 0.28039476560442E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12188888227767E+004 0.32912732210810E+002
 188 0.21043051454853E+000 0.41730468471589E-004 0.50241596054560E-006 0.73479756956940E-005 0.14026524538042E+000 0.23059605505263E-004 0.53637644963024E-001 0.93814382936188E-004 0.44202326124572E-007 0.37803853161772E-008 0.77961165348585E-004 0.40596343438101E-002 0.87079788404376E-002 0.46341314732476E-001 0.46456254583223E-006 0.41333009595920E-003 0.64450700875124E-006 0.28089654561041E-003 0.19035368170433E-005 0.19471600998477E-003 0.21241983952702E-015 0.68470000584628E-008 0.74585175563828E+000 0.39499835131457E-025 0.12242661640681E+004 0.50231375156131E-002 -.10269813278520E+003 0.28366051540586E-001 0.10132500000000E+006 0.27911114498982E-003 0.28039553119863E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12242661640681E+004 0.35223147482987E+002
 189 0.21136020892089E+000 0.41746013449083E-004 0.53821476074156E-006 0.79714326320766E-005 0.13966622854666E+000 0.25141101384314E-004 0.53921831275699E-001 0.94723625204171E-004 0.49488009845423E-007 0.42275636886566E-008 0.79919926404074E-004 0.39265956701472E-002 0.87490986405006E-002 0.46731669185752E-001 0.50063358943373E-006 0.40725022191704E-003 0.64889835852998E-006 0.27952553966725E-003 0.19679277613227E-005 0.18928540447072E-003 0.25931321266694E-015 0.68970629226358E-008 0.74587529712900E+000 0.40396996974892E-025 0.12295350815553E+004 0.50231375156131E-002 -.10272780011369E+003 0.28366051540586E-001 0.10132500000000E+006 0.27791604900367E-003 0.28039651683335E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12295350815553E+004 0.37635307651430E+002
 190 0.21227439350028E+000 0.41751110949329E-004 0.57567773080346E-006 0.86371568240273E-005 0.13907864292260E+000 0.27369467381268E-004 0.54199631475155E-001 0.95565849219713E-004 0.55221692144745E-007 0.47121199132579E-008 0.81781005097547E-004 0.37967447939893E-002 0.87880407113726E-002 0.47117002429638E-001 0.53837550857486E-006 0.40107024878077E-003 0.65219160259051E-006 0.27792215171105E-003 0.20286473499777E-005 0.18372283418176E-003 0.31506084135347E-015 0.69465034150296E-008 0.74589825607059E+000 0.41282402240496E-025 0.12346968423281E+004 0.50231375156131E-002 -.10276616052923E+003 0.28366051540586E-001 0.10132500000000E+006 0.27675538643009E-003 0.28039772286898E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12346968423281E+004 0.40147447072728E+002
 191 0.21317337231810E+000 0.41745782361285E-004 0.61479317117014E-006 0.93470531708315E-005 0.13850247254056E+000 0.29749925762712E-004 0.54471063429204E-001 0.96337917777131E-004 0.61413392514930E-007 0.52348380770629E-008 0.83535608603628E-004 0.36700753988102E-002 0.88247764080269E-002 0.47497324081581E-001 0.57774289431137E-006 0.39480420531457E-003 0.65434919293858E-006 0.27608805433854E-003 0.20852647794441E-005 0.17804942325343E-003 0.38101506336450E-015 0.69953281809056E-008 0.74592062437764E+000 0.42156203410055E-025 0.12397518961736E+004 0.50231375156131E-002 -.10281320484263E+003 0.28366051540586E-001 0.10132500000000E+006 0.27562832649573E-003 0.28039914959357E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12397518961736E+004 0.42756637169877E+002
