[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  1.00, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 163 0.34544377179808E-001 0.11568507471616E-002 0.81474892243465E-004 0.26428991951650E-003 0.78227817334873E-001 0.97192196156454E-003 0.93557819862194E-001 0.10117966518115E-003 0.34258008883784E-004 0.26484986911572E-005 0.11982456433218E-002 0.68381089339430E-002 0.45872716697279E-001 0.43388947810225E-001 0.61257112229612E-004 0.11082611019562E-002 0.24001660453303E-005 0.13455535207466E-002 0.25740503778935E-004 0.27039364125938E-003 0.17174221031177E-010 0.33091392363123E-006 0.72548978304781E+000 -.10638989907473E-020 0.16266994571575E+004 0.43367742494133E-001 -.97074175200485E+002 0.55167226685506E-001 0.10132500000000E+006 0.19979518886526E-003 0.26669225927140E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16266994571575E+004 0.45099985388591E+004
 164 0.34727102699377E-001 0.11577885366817E-002 0.83490629107100E-004 0.27371917064681E-003 0.77278661648793E-001 0.10028655490118E-002 0.94009733739511E-001 0.99000036530343E-004 0.35161053710395E-004 0.27153735865134E-005 0.11869251858840E-002 0.66179817814827E-002 0.46091450410176E-001 0.43857275668514E-001 0.61902752843371E-004 0.10992618978373E-002 0.23059232635821E-005 0.13314620501205E-002 0.24739461420785E-004 0.25466814003453E-003 0.18556725493118E-010 0.33443089706600E-006 0.72552855654139E+000 -.10439595089580E-020 0.16327051358961E+004 0.43367742494133E-001 -.98014699884970E+002 0.55167226685506E-001 0.10132500000000E+006 0.19903733854221E-003 0.26666153663323E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16327051358961E+004 0.45417615883882E+004
 165 0.34910053878783E-001 0.11585800541538E-002 0.85525667483137E-004 0.28343488232328E-003 0.76336992363256E-001 0.10344413025821E-002 0.94455375411849E-001 0.96826206008364E-004 0.36045090816144E-004 0.27805983696854E-005 0.11747126543186E-002 0.64018923809765E-002 0.46303671855054E-001 0.44327911258556E-001 0.62506037839818E-004 0.10898499187004E-002 0.22138257004497E-005 0.13166691393388E-002 0.23746496920025E-004 0.23956011786807E-003 0.20034728272759E-010 0.33797993404307E-006 0.72556692673792E+000 -.10262993537277E-020 0.16386302878280E+004 0.43367742494133E-001 -.98998390838622E+002 0.55167226685506E-001 0.10132500000000E+006 0.19829550777254E-003 0.26663178268354E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16386302878280E+004 0.45707950212859E+004
 166 0.35093352642067E-001 0.11592254974878E-002 0.87580325313193E-004 0.29344918323202E-003 0.75402427354064E-001 0.10666658721885E-002 0.94894925050801E-001 0.94658742587986E-004 0.36907838634550E-004 0.28439996709085E-005 0.11616267511188E-002 0.61897547515317E-002 0.46509361993620E-001 0.44801113835467E-001 0.63065829523019E-004 0.10800208386424E-002 0.21238561415602E-005 0.13011856218259E-002 0.22763025159153E-004 0.22505900642077E-003 0.21614197580880E-010 0.34156374533462E-006 0.72560489904121E+000 -.10072549191882E-020 0.16444776487458E+004 0.43367742494133E-001 -.10002513054868E+003 0.55167226685506E-001 0.10132500000000E+006 0.19756907872663E-003 0.26660298796054E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16444776487458E+004 0.45970274645001E+004
 167 0.35277121050290E-001 0.11597248529598E-002 0.89654927536932E-004 0.30377478588181E-003 0.74474601908898E-001 0.10995565313314E-002 0.95328549907174E-001 0.92498189151469E-004 0.37746947685936E-004 0.29053999236055E-005 0.11476862874243E-002 0.59814895660220E-002 0.46708488448154E-001 0.45277145278353E-001 0.63580945632998E-004 0.10697699746329E-002 0.20359981322079E-005 0.12850223526119E-002 0.21790404077208E-004 0.21115398174294E-003 0.23301467349535E-010 0.34518512180253E-006 0.72564247810425E+000 -.98740312359818E-021 0.16502497791063E+004 0.43367742494133E-001 -.10109485852740E+003 0.55167226685506E-001 0.10132500000000E+006 0.19685747385647E-003 0.26657514479629E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16502497791063E+004 0.46203845981081E+004
 168 0.35461471994835E-001 0.11600778858157E-002 0.91749694605542E-004 0.31442444237456E-003 0.73553216063913E-001 0.11331294017908E-002 0.95756382480012E-001 0.90345180168093E-004 0.38559957940764E-004 0.29646143244035E-005 0.11329110462097E-002 0.57770345130678E-002 0.46900995446741E-001 0.45756245450784E-001 0.64050133997142E-004 0.10590928860502E-002 0.19502404065816E-005 0.12681911661394E-002 0.20829986761209E-004 0.19783467605675E-003 0.25103161899378E-010 0.34884675049450E-006 0.72567966586099E+000 -.96921317689098E-021 0.16559487749256E+004 0.43367742494133E-001 -.10220750968216E+003 0.55167226685506E-001 0.10132500000000E+006 0.19616018955186E-003 0.26654824868399E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16559487749256E+004 0.46407881342950E+004
 169 0.35646501902681E-001 0.11602841782861E-002 0.93864650281241E-004 0.32541042730533E-003 0.72638069064368E-001 0.11673978743288E-002 0.96178505483265E-001 0.88200530462436E-004 0.39344275385406E-004 0.30214492790549E-005 0.11173227079416E-002 0.55763510967423E-002 0.47086798050142E-001 0.46238612354079E-001 0.64472067331026E-004 0.10479859754764E-002 0.18665796549647E-005 0.12507058246725E-002 0.19883157315493E-004 0.18509155431662E-003 0.27026106450362E-010 0.35255106243794E-006 0.72571646012128E+000 -.95084333896377E-021 0.16615760678524E+004 0.43367742494133E-001 -.10336295363209E+003 0.55167226685505E-001 0.10132500000000E+006 0.19547681753612E-003 0.26652229904691E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16615760678524E+004 0.46581559683440E+004
 170 0.35832308161215E-001 0.11603432013700E-002 0.95999812447241E-004 0.33674546945692E-003 0.71728970988355E-001 0.12023755865971E-002 0.96594993583996E-001 0.86065034790472E-004 0.40097258068302E-004 0.30757087950941E-005 0.11009436980498E-002 0.53794043996799E-002 0.47265801633049E-001 0.46724446710061E-001 0.64845398127500E-004 0.10364456219736E-002 0.17850119770774E-005 0.12325806342877E-002 0.18951237526433E-004 0.17291456292180E-003 0.29077485047252E-010 0.35630057408287E-006 0.72575285811882E+000 -.93145359919110E-021 0.16671329815654E+004 0.43367742494133E-001 -.10456108763945E+003 0.55167226685505E-001 0.10132500000000E+006 0.19480697452431E-003 0.26649729649251E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16671329815654E+004 0.46724048746054E+004
 171 0.36019035491016E-001 0.11602542788983E-002 0.98155725783791E-004 0.34844568519509E-003 0.70825520526627E-001 0.12380852955277E-002 0.97006014182337E-001 0.83938948319158E-004 0.40816393742832E-004 0.31272072211819E-005 0.10837929016963E-002 0.51861157739482E-002 0.47437943293821E-001 0.47214073384309E-001 0.65168832734215E-004 0.10244652133915E-002 0.17055135450398E-005 0.12138257834294E-002 0.18035262500325E-004 0.16129036971846E-003 0.31265411575767E-010 0.36009883653858E-006 0.72578886529715E+000 -.91322900471947E-021 0.16726220796423E+004 0.43367742494133E-001 -.10580214639400E+003 0.55167226685505E-001 0.10132500000000E+006 0.19415014062596E-003 0.26647323700618E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16726220796423E+004 0.46834529469210E+004
 172 0.36206900021708E-001 0.11600163706873E-002 0.10033374760389E-003 0.36053252405476E-003 0.69927004369043E-001 0.12745641880344E-002 0.97411869087635E-001 0.81821750427011E-004 0.41499337864210E-004 0.31757715464339E-005 0.10658826101423E-002 0.49963447216801E-002 0.47603202324755E-001 0.47708005995213E-001 0.65441097649711E-004 0.10120331280858E-002 0.16280340079715E-005 0.11944442823469E-002 0.17135895353951E-004 0.15020176669594E-003 0.33599415463152E-010 0.36395097167542E-006 0.72582449901260E+000 -.88818467905768E-021 0.16780477315052E+004 0.43367742494133E-001 -.10708690961163E+003 0.55167226685505E-001 0.10132500000000E+006 0.19350559729596E-003 0.26645011042387E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16780477315052E+004 0.46912163629436E+004
 173 0.36396141898097E-001 0.11596279219076E-002 0.10253550121321E-003 0.37303019110805E-003 0.69032641378947E-001 0.13118553647162E-002 0.97812879934787E-001 0.79712725035587E-004 0.42143673600090E-004 0.32212238728794E-005 0.10472223367190E-002 0.48099439872591E-002 0.47761545737161E-001 0.48206823549808E-001 0.65660788553380E-004 0.99913541122022E-003 0.15525198816742E-005 0.11744363186737E-002 0.16253693776436E-004 0.13963135210029E-003 0.36090088848310E-010 0.36786275071255E-006 0.72585977849082E+000 -.86390511500613E-021 0.16834145916592E+004 0.43367742494133E-001 -.10841642301619E+003 0.55167226685505E-001 0.10132500000000E+006 0.19287261316285E-003 0.26642790793520E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16834145916592E+004 0.46956023672503E+004
 174 0.36586957418782E-001 0.11590870071500E-002 0.10476207373720E-003 0.38596118725079E-003 0.68141906306287E-001 0.13499943300790E-002 0.98209242994003E-001 0.77611734183313E-004 0.42746668307313E-004 0.32633643063099E-005 0.10278258303204E-002 0.46268269297702E-002 0.47912869827536E-001 0.48710990756914E-001 0.65826284975477E-004 0.98576050743805E-003 0.14789418648316E-005 0.11538067002325E-002 0.15389435346737E-004 0.12956530590109E-003 0.38748249795063E-010 0.37183919916804E-006 0.72589471193645E+000 -.84223973994276E-021 0.16887256599811E+004 0.43367742494133E-001 -.10979151275173E+003 0.55167226685505E-001 0.10132500000000E+006 0.19225067085294E-003 0.26640663018028E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16887256599811E+004 0.46965074334457E+004
 175 0.36779493620443E-001 0.11583915446334E-002 0.10701393263503E-003 0.39934552668409E-003 0.67254543618462E-001 0.13890070708827E-002 0.98601026923376E-001 0.75519259765467E-004 0.43305309112522E-004 0.33019740716103E-005 0.10077126747210E-002 0.44469669533339E-002 0.48057005145065E-001 0.49220841367299E-001 0.65935814022969E-004 0.97190023437823E-003 0.14072937968982E-005 0.11325662800222E-002 0.14544115665015E-004 0.11999289599044E-003 0.41584728064897E-010 0.37588445036970E-006 0.72592929614005E+000 -.82495701007865E-021 0.16939822463067E+004 0.43367742494133E-001 -.11121269355839E+003 0.55167226685505E-001 0.10132500000000E+006 0.19163946363200E-003 0.26638628654962E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16939822463067E+004 0.46938216743377E+004
 176 0.36973890012728E-001 0.11575393100636E-002 0.10929139891044E-003 0.41320327341317E-003 0.66370365467337E-001 0.14289178162406E-002 0.98988265220461E-001 0.73435932034470E-004 0.43816477312799E-004 0.33368281548465E-005 0.98690471646873E-003 0.42703537127413E-002 0.48193755611895E-001 0.49736686795261E-001 0.65987534706083E-004 0.95754727765920E-003 0.13375745118716E-005 0.11107279899066E-002 0.13718739251824E-004 0.11090379119725E-003 0.44610853170473E-010 0.38000259480637E-006 0.72596352448527E+000 -.81146621317777E-021 0.16991852060129E+004 0.43367742494133E-001 -.11268043502393E+003 0.55167226685505E-001 0.10132500000000E+006 0.19103874598324E-003 0.26636688969729E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16991852060129E+004 0.46874321777785E+004
 177 0.37170303986075E-001 0.11565278482824E-002 0.11159493615794E-003 0.42755629285268E-003 0.65489137025855E-001 0.14697540606581E-002 0.99371006734489E-001 0.71362263196727E-004 0.44277026871312E-004 0.33677008248354E-005 0.96542356860184E-003 0.40969698290321E-002 0.48322916354092E-001 0.50258882766595E-001 0.65979553385426E-004 0.94269347085279E-003 0.12697785430779E-005 0.10883041841253E-002 0.12914209004126E-004 0.10228682946170E-003 0.47838860143312E-010 0.38419822197836E-006 0.72599739132106E+000 -.79538781870668E-021 0.17043356202370E+004 0.43367742494133E-001 -.11419534471117E+003 0.55167226685505E-001 0.10132500000000E+006 0.19044825388298E-003 0.26634845299032E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17043356202370E+004 0.46772228311316E+004
 178 0.37368909373352E-001 0.11553544405129E-002 0.11392512549512E-003 0.44242822963569E-003 0.64610589205858E-001 0.15115462734010E-002 0.99749309041411E-001 0.69298682184790E-004 0.44683770594031E-004 0.33943646496468E-005 0.94329080589503E-003 0.39267941433433E-002 0.48444268809865E-001 0.50787825080315E-001 0.65909907902108E-004 0.92732992401148E-003 0.12038975648843E-005 0.10653068581285E-002 0.12131341729528E-004 0.94130277822362E-004 0.51281948981008E-010 0.38847640896209E-006 0.72603089129199E+000 -.77225568084539E-021 0.17094347118924E+004 0.43367742494133E-001 -.11575816166145E+003 0.55167226685505E-001 0.10132500000000E+006 0.18986771510608E-003 0.26633099113466E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17094347118924E+004 0.46630735270008E+004
 179 0.37569894873161E-001 0.11540160839386E-002 0.11628263680255E-003 0.45784444726713E-003 0.63734431668394E-001 0.15543275149473E-002 0.10012323189689E+000 0.67245570645285E-004 0.45033469517366E-004 0.34165897766574E-005 0.92052825417522E-003 0.37598048280137E-002 0.48557576125599E-001 0.51323944792004E-001 0.65776556183336E-004 0.91144720986226E-003 0.11399217141480E-005 0.10417479479093E-002 0.11370882892339E-004 0.86422050162073E-004 0.54954336480938E-010 0.39284270535143E-006 0.72606401865565E+000 -.75045266784730E-021 0.17144837626869E+004 0.43367742494133E-001 -.11736974544527E+003 0.55167226685505E-001 0.10132500000000E+006 0.18929685901587E-003 0.26631452075875E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17144837626869E+004 0.46448596687613E+004
 180 0.37773474096080E-001 0.11525093933164E-002 0.11866833422192E-003 0.47383285849565E-003 0.62860315909590E-001 0.15981355008263E-002 0.10049285192399E+000 0.65203182678177E-004 0.45322841771957E-004 0.34341444494964E-005 0.89715700787237E-003 0.35959730056615E-002 0.48662584712347E-001 0.51867734251385E-001 0.65577356877233E-004 0.89503465335265E-003 0.10778372635092E-005 0.10176383054436E-002 0.10633478357566E-004 0.79149477891122E-004 0.58871529509134E-010 0.39730337318989E-006 0.72609676846197E+000 -.73021207096847E-021 0.17194843175755E+004 0.43367742494133E-001 -.11903115756316E+003 0.55167226685505E-001 0.10132500000000E+006 0.18873539381585E-003 0.26629906008932E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17194843175755E+004 0.46224506233922E+004
 181 0.37979894963438E-001 0.11508304701633E-002 0.12108337079257E-003 0.49042479461904E-003 0.61987805316211E-001 0.16430146062322E-002 0.10085827341539E+000 0.63171583312550E-004 0.45548553663010E-004 0.34467941962696E-005 0.87319650573685E-003 0.34352583853594E-002 0.48759022599860E-001 0.52419771397193E-001 0.65310034717432E-004 0.87807962302573E-003 0.10176252138660E-005 0.99298674283623E-003 0.99196576241772E-005 0.72299230603024E-004 0.63050645667796E-010 0.40186562512174E-006 0.72612913736457E+000 -.70318090450345E-021 0.17244383399457E+004 0.43367742494133E-001 -.12074374343781E+003 0.55167226685505E-001 0.10132500000000E+006 0.18818299024671E-003 0.26628462902911E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17244383399457E+004 0.45957072863606E+004
 182 0.38189431984571E-001 0.11489748977364E-002 0.12352907847582E-003 0.50765453153917E-003 0.61116420091438E-001 0.16890141376902E-002 0.10121960734350E+000 0.61150763432520E-004 0.45707184118711E-004 0.34542993975152E-005 0.84866566306456E-003 0.32776189721600E-002 0.48846588235154E-001 0.52980698043017E-001 0.64972161818698E-004 0.86056824189717E-003 0.95926519588018E-006 0.96780118171882E-003 0.92298807404772E-005 0.65857842213504E-004 0.67510422820919E-010 0.40653749186775E-006 0.72616112158069E+000 -.67867463724607E-021 0.17293479379813E+004 0.43367742494133E-001 -.12250907293841E+003 0.55167226685505E-001 0.10132500000000E+006 0.18763931333035E-003 0.26627125061493E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17293479379813E+004 0.45644815137567E+004
 183 0.38402363993382E-001 0.11469379242315E-002 0.12600668656931E-003 0.52555746328328E-003 0.60245738433665E-001 0.17361831806032E-002 0.10157692835025E+000 0.59140883263896E-004 0.45795204868453E-004 0.34564143838289E-005 0.82358587929704E-003 0.31230298457604E-002 0.48924936550646E-001 0.53551158709743E-001 0.64561188616306E-004 0.84248747790655E-003 0.90274241689456E-006 0.94209169328170E-003 0.85646206684434E-005 0.59812477654723E-004 0.72270850532350E-010 0.41132735428954E-006 0.72619271287327E+000 -.65906009324135E-021 0.17342147887947E+004 0.43367742494133E-001 -.12432874595463E+003 0.55167226685504E-001 0.10132500000000E+006 0.18710408600012E-003 0.26625895298630E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17342147887947E+004 0.45286193633161E+004
 184 0.38618959734458E-001 0.11447146665127E-002 0.12851713383638E-003 0.54416867110641E-003 0.59375457286129E-001 0.17845668712870E-002 0.10193025060510E+000 0.57142416852432E-004 0.45809012592128E-004 0.34528902758899E-005 0.79798324973235E-003 0.29714929249566E-002 0.48993674174467E-001 0.54131759969316E-001 0.64074503977051E-004 0.82382678514723E-003 0.84805083874466E-006 0.91587269792108E-003 0.79243989602653E-005 0.54151172087110E-004 0.77352838606517E-010 0.41624362916595E-006 0.72622389619792E+000 -.64114345120093E-021 0.17390398129945E+004 0.43367742494133E-001 -.12620424805519E+003 0.55167226685504E-001 0.10132500000000E+006 0.18657712290424E-003 0.26624777014587E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17390398129945E+004 0.44879657435705E+004
 185 0.38839484727610E-001 0.11423001403957E-002 0.13106112987884E-003 0.56352317516568E-003 0.58505363504193E-001 0.18342072751181E-002 0.10227954112416E+000 0.55156086793629E-004 0.45744990789264E-004 0.34434795615859E-005 0.77188825008275E-003 0.28230302718706E-002 0.49052364527555E-001 0.54723086602020E-001 0.63509471019582E-004 0.80457801222014E-003 0.79519021038343E-006 0.88916258613913E-003 0.73097473832870E-005 0.48862398276635E-004 0.82778305490443E-010 0.42129492716749E-006 0.72625465065946E+000 -.62829160405539E-021 0.17438233575837E+004 0.43367742494133E-001 -.12813698376019E+003 0.55167226685504E-001 0.10132500000000E+006 0.18605830787510E-003 0.26623774126434E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17438233575837E+004 0.44423665046561E+004
 186 0.39064220277862E-001 0.11396891240786E-002 0.13363935405431E-003 0.58365731156540E-003 0.57635261094869E-001 0.18851470590146E-002 0.10262474975739E+000 0.53182700333226E-004 0.45599556920047E-004 0.34279392665983E-005 0.74533392013645E-003 0.26776706413096E-002 0.49100533561938E-001 0.55325750244841E-001 0.62863419706202E-004 0.78473421072708E-003 0.74416089266724E-006 0.86198182767565E-003 0.67211439771469E-005 0.43934484262495E-004 0.88570609511038E-010 0.42649050140899E-006 0.72628495190797E+000 -.61369869632092E-021 0.17485656108758E+004 0.43367742494133E-001 -.13012842241347E+003 0.55167226685504E-001 0.10132500000000E+006 0.18554754740418E-003 0.26622890977143E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17485656108758E+004 0.43916672843651E+004
 187 0.39293486310568E-001 0.11368759072720E-002 0.13625268958828E-003 0.60461061222060E-003 0.56764892426693E-001 0.19374341443122E-002 0.10296583949800E+000 0.51222977909430E-004 0.45369173908811E-004 0.34060313679909E-005 0.71835360891010E-003 0.25354365651995E-002 0.49137670506735E-001 0.55940448050594E-001 0.62133598630413E-004 0.76428803449341E-003 0.69495924370759E-006 0.83435064317280E-003 0.61589576453474E-005 0.39355189435911E-004 0.94755198013494E-010 0.43184081086096E-006 0.72631477448910E+000 -.59534491262969E-021 0.17532670301749E+004 0.43367742494133E-001 -.13218028789635E+003 0.55167226685504E-001 0.10132500000000E+006 0.18504472468911E-003 0.26622132301116E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17532670301749E+004 0.43357097127681E+004
 188 0.39527670793557E-001 0.11338538806804E-002 0.13890251784015E-003 0.62642847604317E-003 0.55893845865008E-001 0.19911279313506E-002 0.10330281955262E+000 0.49277360439765E-004 0.45050312863796E-004 0.33775194727060E-005 0.69097809544344E-003 0.23963310517329E-002 0.49163222286502E-001 0.56568038398785E-001 0.61317070442272E-004 0.74322951621919E-003 0.64757327395568E-006 0.80628602291488E-003 0.56233991192940E-005 0.35111401680003E-004 0.10136059469020E-009 0.43735827219586E-006 0.72634409430794E+000 -.56983395502444E-021 0.17579288188071E+004 0.43367742494133E-001 -.13429481578103E+003 0.55167226685504E-001 0.10132500000000E+006 0.18454965043790E-003 0.26621503256873E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17579288188071E+004 0.42743239430537E+004
 189 0.39767249003895E-001 0.11306151810069E-002 0.14159087616428E-003 0.64916407498397E-003 0.55021514454396E-001 0.20463031689327E-002 0.10363575586700E+000 0.47345942445396E-004 0.44639385549197E-004 0.33421635495750E-005 0.66323420930968E-003 0.22603343402448E-002 0.49176578541233E-001 0.57209588293935E-001 0.60410607803016E-004 0.72154479597604E-003 0.60198209378281E-006 0.77780024171564E-003 0.51145185878724E-005 0.31189246250794E-004 0.10841928626367E-009 0.44305781345922E-006 0.72637288894259E+000 -.54765092351567E-021 0.17625531049954E+004 0.43367742494133E-001 -.13647492348360E+003 0.55167226685504E-001 0.10132500000000E+006 0.18406204721915E-003 0.26621009585444E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17625531049954E+004 0.42073218711348E+004
 190 0.40012752073124E-001 0.11271510345048E-002 0.14432003158378E-003 0.67287537025177E-003 0.54147243651453E-001 0.21030418707087E-002 0.10396470910603E+000 0.45428827739690E-004 0.44132768811542E-004 0.32997225941612E-005 0.63514963099944E-003 0.21274301727719E-002 0.49177052016364E-001 0.57866283607293E-001 0.59410789020508E-004 0.69921963934898E-003 0.55816515326583E-006 0.74890568095014E-003 0.46323126247251E-005 0.27574995697581E-004 0.11596714835318E-009 0.44895623735488E-006 0.72640113153389E+000 -.52311786444615E-021 0.17671421185417E+004 0.43367742494133E-001 -.13872391029025E+003 0.55167226685504E-001 0.10132500000000E+006 0.18358163926678E-003 0.26620657895492E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17671421185417E+004 0.41345051421651E+004
 191 0.40264698166335E-001 0.11234528121436E-002 0.14709165450474E-003 0.69761793350454E-003 0.53270593577095E-001 0.21614160752999E-002 0.10428963478335E+000 0.43526717221177E-004 0.43527014938033E-004 0.32499717117711E-005 0.60676182207159E-003 0.19976454790057E-002 0.49163872659112E-001 0.58539238796504E-001 0.58314339213153E-004 0.67624667848405E-003 0.51611492183529E-006 0.71962394661046E-003 0.41768600074770E-005 0.24256047225164E-004 0.12404137524119E-009 0.45507063604100E-006 0.72642878152239E+000 -.49854007519123E-021 0.17716968209507E+004 0.43367742494133E-001 -.14104478951213E+003 0.55167226685504E-001 0.10132500000000E+006 0.18310829527306E-003 0.26620455844241E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17716968209507E+004 0.40556898476714E+004
 192 0.40523602232494E-001 0.11195121278309E-002 0.14990688748244E-003 0.72344483690717E-003 0.52391303829809E-001 0.22214884292269E-002 0.10461039993331E+000 0.41640824579012E-004 0.42818995981289E-004 0.31927125211063E-005 0.57811757229862E-003 0.18710414816540E-002 0.49136194659580E-001 0.59229516771801E-001 0.57118231895881E-004 0.65262568359658E-003 0.47583284600240E-006 0.68998543206632E-003 0.37482660586228E-005 0.21220400621265E-004 0.13268048229832E-009 0.46141864460811E-006 0.72645578553861E+000 -.47623219998774E-021 0.17762171436649E+004 0.43367742494133E-001 -.14344032442965E+003 0.55167226685504E-001 0.10132500000000E+006 0.18264199973372E-003 0.26620412062916E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17762171436649E+004 0.39707126698601E+004
 193 0.40790130944631E-001 0.11153186024129E-002 0.15276795692089E-003 0.75042127954382E-003 0.51508787832892E-001 0.22833463804899E-002 0.10492696620804E+000 0.39771803329036E-004 0.42005580555999E-004 0.31277463352300E-005 0.54925692495285E-003 0.17476406497595E-002 0.49093074205341E-001 0.59938533772902E-001 0.55819064817350E-004 0.62835064957211E-003 0.43730571689112E-006 0.66001267259462E-003 0.33464068342937E-005 0.18454855410346E-004 0.14192944054036E-009 0.46802232567368E-006 0.72648209193733E+000 -.45013483680696E-021 0.17807045988220E+004 0.43367742494133E-001 -.14591441612324E+003 0.55167226685504E-001 0.10132500000000E+006 0.18218258345518E-003 0.26620536224357E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17807045988220E+004 0.38793862997561E+004
 194 0.41065235739946E-001 0.11108575770738E-002 0.15567941037054E-003 0.77863798731712E-003 0.50621777361824E-001 0.23471308272721E-002 0.10523950127069E+000 0.37919072398361E-004 0.41083131874838E-004 0.30548353052387E-005 0.52020179994102E-003 0.16273864764020E-002 0.49033402953780E-001 0.60668398467931E-001 0.54412352587592E-004 0.60339934177085E-003 0.40049461656473E-006 0.62970820663701E-003 0.29708310534781E-005 0.15944549363967E-004 0.15184516559849E-009 0.47491175390825E-006 0.72650765798819E+000 -.42324262233413E-021 0.17851639693682E+004 0.43367742494133E-001 -.14847329903215E+003 0.55167226685504E-001 0.10132500000000E+006 0.18172955964261E-003 0.26620839661288E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17851639693682E+004 0.37814518819127E+004
 195 0.41350081397848E-001 0.11061110429966E-002 0.15864707724755E-003 0.80820369714487E-003 0.49728673533116E-001 0.24130160900642E-002 0.10554823215831E+000 0.36081665375398E-004 0.40047622691633E-004 0.29737132906613E-005 0.49096826272478E-003 0.15102042296374E-002 0.48955860488411E-001 0.61421700319644E-001 0.52892824193541E-004 0.57774235286216E-003 0.36535540752462E-006 0.59906680375304E-003 0.26209923451740E-005 0.13674709166887E-004 0.16249518962860E-009 0.48212363933861E-006 0.72653243477548E+000 -.40001694800979E-021 0.17896013805798E+004 0.43367742494133E-001 -.15112480569320E+003 0.55167226685503E-001 0.10132500000000E+006 0.18128233192417E-003 0.26621336063214E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17896013805798E+004 0.36766026684167E+004
