[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 159 0.33213460503127E-001 0.94694243464465E-003 0.55776616084974E-004 0.18622097579301E-003 0.92753544985370E-001 0.68778248612656E-003 0.85842515627564E-001 0.13218921306521E-003 0.20854357950553E-004 0.16445420252122E-005 0.10972969515753E-002 0.88612793936009E-002 0.40196615276273E-001 0.39255246688888E-001 0.49142022062152E-004 0.11346347838818E-002 0.34656559189493E-005 0.11737022542418E-002 0.32505073534351E-004 0.42788010193302E-003 0.49951430158303E-011 0.26558749224794E-006 0.72714049496698E+000 0.78983047814746E-040 0.15354528198144E+004 0.41909795435389E-001 -.93957557453598E+002 0.52553827797940E-001 0.10132500000000E+006 0.21305484986870E-003 0.26843921721849E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15354528198144E+004 0.37682734443983E+004
 160 0.33394484848256E-001 0.94873101720682E-003 0.57343096021343E-004 0.19341675124346E-003 0.91786060307717E-001 0.71195848761462E-003 0.86325483100155E-001 0.13012614315541E-003 0.21632533065335E-004 0.17045309188747E-005 0.10956758476506E-002 0.86191043633170E-002 0.40441812085171E-001 0.39693895014828E-001 0.50089809695145E-004 0.11303912236043E-002 0.33531270128598E-005 0.11676743959685E-002 0.31648397269221E-004 0.40825052208515E-003 0.54448722717780E-011 0.26839249350315E-006 0.72718138084836E+000 0.74656913550570E-040 0.15420280774555E+004 0.41909795435389E-001 -.94391067700916E+002 0.52553827797940E-001 0.10132500000000E+006 0.21211875353428E-003 0.26840426377615E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15420280774555E+004 0.38202332153439E+004
 161 0.33574667996718E-001 0.95039467176308E-003 0.58924114232700E-004 0.20081900162769E-003 0.90828773768165E-001 0.73661128024124E-003 0.86800976350829E-001 0.12805059633215E-003 0.22410080042396E-004 0.17643673818721E-005 0.10931736156744E-002 0.83812966315415E-002 0.40681063530792E-001 0.40132614971698E-001 0.51010550912243E-004 0.11257864886402E-002 0.32426052353334E-005 0.11610197254804E-002 0.30781958687546E-004 0.38917496038768E-003 0.59285062964276E-011 0.27120553731371E-006 0.72722183951887E+000 0.70466060548665E-040 0.15485017507005E+004 0.41909795435389E-001 -.94865325104138E+002 0.52553827797940E-001 0.10132500000000E+006 0.21120521976675E-003 0.26837027464228E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15485017507005E+004 0.38704044255573E+004
 162 0.33754098638616E-001 0.95193467133883E-003 0.60519498626730E-004 0.20843411098856E-003 0.89881377268639E-001 0.76174610400100E-003 0.87269174197278E-001 0.12596422022511E-003 0.23185508396345E-004 0.18239331027192E-005 0.10898049904738E-002 0.81477717480208E-002 0.40914396792805E-001 0.40571550699150E-001 0.51903176470754E-004 0.11208201249531E-002 0.31341022242608E-005 0.11537484552887E-002 0.29907707716768E-004 0.37065598106998E-003 0.64481574769847E-011 0.27402789115044E-006 0.72726187267489E+000 0.66404899858574E-040 0.15548766753893E+004 0.41909795435389E-001 -.95379637364627E+002 0.52553827797940E-001 0.10132500000000E+006 0.21031339289760E-003 0.26833723549694E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15548766753893E+004 0.39187310288573E+004
 163 0.33932864672795E-001 0.95335219150128E-003 0.62129093794936E-004 0.21626875846733E-003 0.88943569248552E-001 0.78736856338951E-003 0.87730249451633E-001 0.12386856142032E-003 0.23957298603337E-004 0.18831079161604E-005 0.10855852154119E-002 0.79184477955599E-002 0.41141834474778E-001 0.41010848227299E-001 0.52766633797343E-004 0.11154914201141E-002 0.30276274679607E-005 0.11458710008512E-002 0.29027519486717E-004 0.35269469124174E-003 0.70060506927600E-011 0.27686085042259E-006 0.72730148225086E+000 0.62485182606894E-040 0.15611555873699E+004 0.41909795435389E-001 -.95933353314226E+002 0.52553827797940E-001 0.10132500000000E+006 0.20944246013691E-003 0.26830513276198E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15611555873699E+004 0.39651567813026E+004
 164 0.34111057805166E-001 0.95464834098831E-003 0.63752801276369E-004 0.22433013330021E-003 0.88015031554517E-001 0.81348529366336E-003 0.88184380231667E-001 0.12176501842369E-003 0.24723922193582E-004 0.19417713662262E-005 0.10805298527510E-002 0.76932398354693E-002 0.41363399892013E-001 0.41450666592242E-001 0.53599904258734E-004 0.11097992610194E-002 0.29231858141675E-005 0.11373977413496E-002 0.28143173360083E-004 0.33529043875428E-003 0.76045446718306E-011 0.27970581196798E-006 0.72734067134216E+000 0.58691145087216E-040 0.15673412781733E+004 0.41909795435389E-001 -.96525877794460E+002 0.52553827797940E-001 0.10132500000000E+006 0.20859162823340E-003 0.26827395284482E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15673412781733E+004 0.40096262370471E+004
 165 0.34288774334601E-001 0.95582415084196E-003 0.65390587163649E-004 0.23262600817973E-003 0.87095426945175E-001 0.84010413508566E-003 0.88631750894406E-001 0.11965483830236E-003 0.25483844692947E-004 0.19998029419329E-005 0.10746546116626E-002 0.74720595747226E-002 0.41579116987068E-001 0.41891179768124E-001 0.54401999162134E-004 0.11037420692676E-002 0.28207774355683E-005 0.11283388941847E-002 0.27256350587143E-004 0.31844093472878E-003 0.82461463297560E-011 0.28256428932216E-006 0.72737944425373E+000 0.55022930605962E-040 0.15734366095139E+004 0.41909795435389E-001 -.97156678471221E+002 0.52553827797940E-001 0.10132500000000E+006 0.20776012049016E-003 0.26824368214754E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15734366095139E+004 0.40520845653774E+004
 166 0.34466111898005E-001 0.95688053823608E-003 0.67042451896012E-004 0.24116462279881E-003 0.86184417494520E-001 0.86723369276494E-003 0.89072542832124E-001 0.11753916221759E-003 0.26235510555513E-004 0.20570809374794E-005 0.10679753328478E-002 0.72548200338218E-002 0.41789005357092E-001 0.42332568548054E-001 0.55171937408189E-004 0.10973178798487E-002 0.27204001312186E-005 0.11187046112212E-002 0.26368653038336E-004 0.30214274744214E-003 0.89335112510721E-011 0.28543786291651E-006 0.72741780566625E+000 0.51493580047525E-040 0.15794443897253E+004 0.41909795435389E-001 -.97825277522927E+002 0.52553827797940E-001 0.10132500000000E+006 0.20694719254355E-003 0.26821430775683E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15794443897253E+004 0.40924763966403E+004
 167 0.34643166594509E-001 0.95781828568827E-003 0.68708401352768E-004 0.24995455792986E-003 0.85281680355035E-001 0.89488288895587E-003 0.89506926814771E-001 0.11541906800094E-003 0.26977329880973E-004 0.21134814608394E-005 0.10605080620017E-002 0.70414393704432E-002 0.41993076295096E-001 0.42775013158581E-001 0.55908727936606E-004 0.10905244497963E-002 0.26220512272159E-005 0.11085051284471E-002 0.25481620900130E-004 0.28639169649115E-003 0.96694414526282E-011 0.28832813423527E-006 0.72745575991820E+000 0.48089909221090E-040 0.15853672710726E+004 0.41909795435389E-001 -.98531240157015E+002 0.52553827797940E-001 0.10132500000000E+006 0.20615214461288E-003 0.26818581798026E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15853672710726E+004 0.41307449573044E+004
 168 0.34820033466804E-001 0.95863804683197E-003 0.70388448223836E-004 0.25900475671751E-003 0.84386905904790E-001 0.92306099649655E-003 0.89935063986128E-001 0.11329557299213E-003 0.27707679781485E-004 0.21688785648233E-005 0.10522690488143E-002 0.68318403940042E-002 0.42191333099766E-001 0.43218694137414E-001 0.56611368639892E-004 0.10833592676020E-002 0.25257274729493E-005 0.10977507697723E-002 0.24596733618433E-004 0.27118290070701E-003 0.10456893927208E-010 0.29123673336562E-006 0.72749331103447E+000 0.44824672398206E-040 0.15912077648300E+004 0.41909795435389E-001 -.99274173602951E+002 0.52553827797940E-001 0.10132500000000E+006 0.20537431758011E-003 0.26815820228062E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15912077648300E+004 0.41668320866919E+004
 169 0.34996808625345E-001 0.95934035699095E-003 0.72082629392854E-004 0.26832463639859E-003 0.83499787749881E-001 0.95177794684209E-003 0.90357110692941E-001 0.11116961667779E-003 0.28424912445338E-004 0.22231448823935E-005 0.10432746556179E-002 0.66259482160369E-002 0.42383773089975E-001 0.43663797383484E-001 0.57278851257867E-004 0.10758194881745E-002 0.24314240825625E-005 0.10864518397029E-002 0.23715402443358E-004 0.25651068905447E-003 0.11298998057297E-010 0.29416535425991E-006 0.72753046309707E+000 0.41701308932998E-040 0.15969683086441E+004 0.41909795435389E-001 -.10005373396350E+003 0.52553827797940E-001 0.10132500000000E+006 0.20461308240237E-003 0.26813145097505E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15969683086441E+004 0.42006785481334E+004
 170 0.35173590218358E-001 0.95992563259979E-003 0.73791013046543E-004 0.27792415474123E-003 0.82620018940995E-001 0.98104448048703E-003 0.90773220215486E-001 0.10904205686652E-003 0.29127357828736E-004 0.22761518473682E-005 0.10335412883807E-002 0.64236894486597E-002 0.42570388028707E-001 0.44110516397378E-001 0.57910160102346E-004 0.10679018972627E-002 0.23391344998865E-005 0.10746185624985E-002 0.22838968846679E-004 0.24236862955108E-003 0.12199071151703E-010 0.29711577227886E-006 0.72756722035224E+000 0.38739595111688E-040 0.16026512917455E+004 0.41909795435389E-001 -.10086963004302E+003 0.52553827797940E-001 0.10132500000000E+006 0.20386783554353E-003 0.26810555515802E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16026512917455E+004 0.42322239992079E+004
 171 0.35350478719933E-001 0.96039416592957E-003 0.75513699330174E-004 0.28781384588236E-003 0.81747291781418E-001 0.10108721939555E-002 0.91183542743939E-001 0.10691367412703E-003 0.29813323156562E-004 0.23277696707276E-005 0.10230853582558E-002 0.62249922667319E-002 0.42751163677464E-001 0.44559052828244E-001 0.58504267589914E-004 0.10596029003426E-002 0.22488505626930E-005 0.10622610612387E-002 0.21968706550081E-004 0.22874961700442E-003 0.13160632585470E-010 0.30008985102549E-006 0.72760358716560E+000 0.35929786097587E-040 0.16082590562791E+004 0.41909795435389E-001 -.10172162469605E+003 0.52553827797940E-001 0.10132500000000E+006 0.20313799772989E-003 0.26808050674483E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16082590562791E+004 0.42614067892073E+004
 172 0.35527578076422E-001 0.96074612086978E-003 0.77250829291150E-004 0.29800490786927E-003 0.80881293538160E-001 0.10412737346998E-002 0.91588227250746E-001 0.10478516608356E-003 0.30481095337418E-004 0.23778675339828E-005 0.10119231943327E-002 0.60297855551953E-002 0.42926080129671E-001 0.45009619205495E-001 0.59060132215922E-004 0.10509184694139E-002 0.21605622524557E-005 0.10493892778189E-002 0.21105819577861E-004 0.21564589371383E-003 0.14187424293062E-010 0.30308956408192E-006 0.72763956814597E+000 0.33257981167771E-040 0.16137939246073E+004 0.41909795435389E-001 -.10260954056063E+003 0.52553827797940E-001 0.10132500000000E+006 0.20242300943749E-003 0.26805629840566E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16137939246073E+004 0.42881638677251E+004
 173 0.35704996699168E-001 0.96098152484589E-003 0.79002592432323E-004 0.30850929105661E-003 0.80021703214906E-001 0.10722629829389E-002 0.91987422786126E-001 0.10265714389817E-003 0.31128941925005E-004 0.24263136683359E-005 0.10000709554903E-002 0.58379983533475E-002 0.43095111763223E-001 0.45462441313383E-001 0.59576694772319E-004 0.10418440883971E-002 0.20742575873989E-005 0.10360128961738E-002 0.20251441529959E-004 0.20304909137590E-003 0.15283433571221E-010 0.30611701508924E-006 0.72767516822062E+000 0.30715725243349E-040 0.16192582188898E+004 0.41909795435389E-001 -.10353326593232E+003 0.52553827797940E-001 0.10132500000000E+006 0.20172232758240E-003 0.26803292355115E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16192582188898E+004 0.43124305877304E+004
 174 0.35882846743556E-001 0.96110025714391E-003 0.80769217147452E-004 0.31933968947667E-003 0.79168196811351E-001 0.11038549364156E-002 0.92381275798670E-001 0.10053014973858E-003 0.31755105201278E-004 0.24729749175479E-005 0.98754466130027E-003 0.56495612124896E-002 0.43258225435321E-001 0.45917756191524E-001 0.60052868976567E-004 0.10323747849199E-002 0.19899233772253E-005 0.10221413978751E-002 0.19406643493106E-004 0.19095039437742E-003 0.16452907578665E-010 0.30917442915253E-006 0.72771039235540E+000 0.28309180500461E-040 0.16246542263659E+004 0.41909795435389E-001 -.10449275191005E+003 0.52553827797940E-001 0.10132500000000E+006 0.20103542925754E-003 0.26801037655855E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16246542263659E+004 0.43341402354911E+004
 175 0.36061242537301E-001 0.96110204135540E-003 0.82550951948710E-004 0.33050946931477E-003 0.78320456439529E-001 0.11360654188088E-002 0.92769925771331E-001 0.98404684537020E-004 0.32357793884633E-004 0.25177161306879E-005 0.97436032064970E-003 0.54644083223436E-002 0.43415378092145E-001 0.46375807883757E-001 0.60487531385807E-004 0.10225052256900E-002 0.19075462966517E-005 0.10077842112136E-002 0.18572445734702E-004 0.17934073375603E-003 0.17700360981730E-010 0.31226412906159E-006 0.72774524511836E+000 0.26014414766652E-040 0.16299841414250E+004 0.41909795435389E-001 -.10548800343077E+003 0.52553827797940E-001 0.10132500000000E+006 0.20036181824768E-003 0.26798865307579E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16299841414250E+004 0.43532235539872E+004
 176 0.36240300382531E-001 0.96098644373130E-003 0.84348059670643E-004 0.34203266822359E-003 0.77478172580863E-001 0.11689110059901E-002 0.93153504123672E-001 0.96281219165621E-004 0.32935180717297E-004 0.25604000004926E-005 0.96053399940085E-003 0.52824780353674E-002 0.43566515864071E-001 0.46836846632190E-001 0.60879516876297E-004 0.10122297581776E-002 0.18271132119139E-005 0.99295077880289E-003 0.17749822324435E-004 0.16821085987277E-003 0.19030590755058E-010 0.31538853450391E-006 0.72777973053011E+000 0.23848624812549E-040 0.16352500522500E+004 0.41909795435389E-001 -.10651907621157E+003 0.52553827797940E-001 0.10132500000000E+006 0.19970102571177E-003 0.26796775011879E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16352500522500E+004 0.43696085510104E+004
 177 0.36420140486446E-001 0.96075286995070E-003 0.86160832847229E-004 0.35392413174923E-003 0.76641036430966E-001 0.12024093396563E-002 0.93532137615262E-001 0.94160180466224E-004 0.33485407047477E-004 0.26008874188924E-005 0.94608172996049E-003 0.51037112522659E-002 0.43711574901768E-001 0.47301133540770E-001 0.61227618884705E-004 0.10015423334635E-002 0.17486105517960E-005 0.97765045347000E-003 0.16939695887780E-004 0.15755127906155E-003 0.20448707994775E-010 0.31855019882007E-006 0.72781385231790E+000 0.21800059511555E-040 0.16404539893037E+004 0.41909795435389E-001 -.10758608595216E+003 0.52553827797940E-001 0.10132500000000E+006 0.19905260317748E-003 0.26794766592741E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16404539893037E+004 0.43832205071862E+004
 178 0.36600889281501E-001 0.96040055465540E-003 0.87989613183534E-004 0.36619969334166E-003 0.75808731045369E-001 0.12365795377626E-002 0.93905952131462E-001 0.92041933572360E-004 0.34006587029104E-004 0.26390377937065E-005 0.93101936593846E-003 0.49280496690098E-002 0.43850482084483E-001 0.47768946295781E-001 0.61530587931803E-004 0.99043638955911E-003 0.16720236384496E-005 0.96189234461822E-003 0.16142931477519E-004 0.14735219259562E-003 0.21960178815248E-010 0.32175185437206E-006 0.72784761420698E+000 0.19878320393940E-040 0.16455979794824E+004 0.41909795435389E-001 -.10868922155265E+003 0.52553827797940E-001 0.10132500000000E+006 0.19841611514726E-003 0.26792839983665E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16455979794824E+004 0.43939818591293E+004
 179 0.36782680371562E-001 0.95992854736199E-003 0.89834797047331E-004 0.37887627857637E-003 0.74980929452798E-001 0.12714423655340E-002 0.94275073185630E-001 0.89926781569041E-004 0.34496806046822E-004 0.26747089322197E-005 0.91536253550276E-003 0.47554356058938E-002 0.43983154221324E-001 0.48240581362773E-001 0.61787125325483E-004 0.97890480531141E-003 0.15973367283745E-005 0.94568527398312E-003 0.15360337562748E-004 0.13760353622910E-003 0.23570860331820E-010 0.32499643537480E-006 0.72788101991586E+000 0.18078248428513E-040 0.16506840555494E+004 0.41909795435389E-001 -.10982875139098E+003 0.52553827797940E-001 0.10132500000000E+006 0.19779113750238E-003 0.26790995235254E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16506840555494E+004 0.44018118455120E+004
 180 0.36965654352184E-001 0.95933570034571E-003 0.91696828998754E-004 0.39197193397394E-003 0.74157298167782E-001 0.13070201863411E-002 0.94639623977671E-001 0.87814979110169E-004 0.34954115592116E-004 0.27077566658565E-005 0.89912670390394E-003 0.45858129793511E-002 0.44109496269098E-001 0.48716353231175E-001 0.61995874800304E-004 0.96693992965050E-003 0.15245335423608E-005 0.92903784157386E-003 0.14592672239118E-004 0.12829507957387E-003 0.25287029900762E-010 0.32828708145261E-006 0.72791407292624E+000 0.16407008936370E-040 0.16557142321210E+004 0.41909795435389E-001 -.11100502250653E+003 0.52553827797940E-001 0.10132500000000E+006 0.19717726005582E-003 0.26789232536080E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16557142321210E+004 0.44066260778823E+004
 181 0.37149958229354E-001 0.95862066072972E-003 0.93576190486841E-004 0.40550581883339E-003 0.73337502495491E-001 0.13433368131535E-002 0.94999722710050E-001 0.85706751035394E-004 0.35376527882308E-004 0.27380344639029E-005 0.88232730018014E-003 0.44191285905167E-002 0.44229399335107E-001 0.49196592542916E-001 0.62155414886866E-004 0.95453365378514E-003 0.14535979051171E-005 0.91195854968697E-003 0.13840650815385E-004 0.11941652926193E-003 0.27115410902911E-010 0.33162713406112E-006 0.72794677617856E+000 0.14850414581743E-040 0.16606904714225E+004 0.41909795435389E-001 -.11221845619411E+003 0.52553827797940E-001 0.10132500000000E+006 0.19657409025411E-003 0.26787552236351E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16606904714225E+004 0.44083361780580E+004
 182 0.37335744041435E-001 0.95778187065142E-003 0.95473379652630E-004 0.41949812320354E-003 0.72521215194666E-001 0.13804171727133E-002 0.95355478527383E-001 0.83602320032562E-004 0.35762010372869E-004 0.27653930531558E-005 0.86497995040058E-003 0.42553340062313E-002 0.44342738356833E-001 0.49681642054684E-001 0.62264252848593E-004 0.94167756072097E-003 0.13845145983081E-005 0.89445602611596E-003 0.13104955829592E-004 0.11095764622858E-003 0.29063188889431E-010 0.33502011814856E-006 0.72797913163460E+000 0.13420073184806E-040 0.16656146299035E+004 0.41909795435389E-001 -.11346953689982E+003 0.52553827797940E-001 0.10132500000000E+006 0.19598125904474E-003 0.26785954876178E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16656146299035E+004 0.44068495517554E+004
 183 0.37523166305606E-001 0.95681758123002E-003 0.97388878401591E-004 0.43396986997709E-003 0.71708129803167E-001 0.14182866909625E-002 0.95706985607091E-001 0.81501946714846E-004 0.36108481195638E-004 0.27896801277714E-005 0.84710086174119E-003 0.40943882198568E-002 0.44449369498332E-001 0.50171849416359E-001 0.62320821994251E-004 0.92836319060174E-003 0.13172704837121E-005 0.87653938831782E-003 0.12386250039690E-004 0.10290837953504E-003 0.31138009877795E-010 0.33846970125644E-006 0.72801113966303E+000 0.12118850873997E-040 0.16704883788807E+004 0.41909795435389E-001 -.11475879103438E+003 0.52553827797940E-001 0.10132500000000E+006 0.19539842962265E-003 0.26784441218393E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16704883788807E+004 0.44020694266976E+004
 184 0.37712380438669E-001 0.95572587243590E-003 0.99323128907004E-004 0.44894275527435E-003 0.70897968978000E-001 0.14569708228854E-002 0.96054319650870E-001 0.79405957041632E-004 0.36413811256347E-004 0.28107405610202E-005 0.82870715371770E-003 0.39362591229332E-002 0.44549128724562E-001 0.50667562374332E-001 0.62323484808477E-004 0.91458227810451E-003 0.12518550569481E-005 0.85821854356834E-003 0.11685183262065E-004 0.95258914288239E-004 0.33347980407347E-010 0.34197966885052E-006 0.72804279863512E+000 0.10946461036472E-040 0.16753131578631E+004 0.41909795435389E-001 -.11608676995267E+003 0.52553827797940E-001 0.10132500000000E+006 0.19482530197755E-003 0.26783012265826E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16753131578631E+004 0.43938952099066E+004
 185 0.37903546159406E-001 0.95450464769786E-003 0.10127656078042E-003 0.46443936651587E-003 0.70090471373227E-001 0.14964955781948E-002 0.96397543642429E-001 0.77314713994747E-004 0.36675837023235E-004 0.28284173709363E-005 0.80981671442226E-003 0.37809207267901E-002 0.44641833163302E-001 0.51169136963438E-001 0.62270538607720E-004 0.90032664635884E-003 0.11882592131019E-005 0.83950401445225E-003 0.11002379676077E-004 0.87999507183524E-004 0.35701722632662E-010 0.34555399200056E-006 0.72807410535963E+000 0.99010406887456E-041 0.16800902565055E+004 0.41909795435389E-001 -.11745406720715E+003 0.52553827797940E-001 0.10132500000000E+006 0.19426160214954E-003 0.26781669239355E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16800902565055E+004 0.43822227839786E+004
 186 0.38096835758577E-001 0.95315158281277E-003 0.10324966750250E-003 0.48048383441702E-003 0.69285359551982E-001 0.15368890965642E-002 0.96736721268612E-001 0.75228539668193E-004 0.36892375519751E-004 0.28425527831304E-005 0.79044753935476E-003 0.36283470278968E-002 0.44727283733426E-001 0.51676958511839E-001 0.62160213808179E-004 0.88558770757316E-003 0.11264727141234E-005 0.82040626546283E-003 0.10338410679682E-004 0.81120198713175E-004 0.38208504877993E-010 0.34919699044071E-006 0.72810505621347E+000 0.89974936986958E-041 0.16848210046577E+004 0.41909795435389E-001 -.11886137380226E+003 0.52553827797940E-001 0.10132500000000E+006 0.19370705929422E-003 0.26780413535793E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16848210046577E+004 0.43669441402488E+004
 187 0.38292440479093E-001 0.95166406284560E-003 0.10524306216651E-003 0.49710240348894E-003 0.68482318601845E-001 0.15781829016012E-002 0.97071925134154E-001 0.73147665103872E-004 0.37061227457530E-004 0.28529884016742E-005 0.77061721912437E-003 0.34785084126873E-002 0.44805264979226E-001 0.52191457734019E-001 0.61990661613061E-004 0.87035605359659E-003 0.10664828236918E-005 0.80093519401341E-003 0.96937800866964E-005 0.74610692310155E-004 0.40878377708002E-010 0.35291346753712E-006 0.72813564778909E+000 0.82216327305547E-041 0.16895068924179E+004 0.41909795435389E-001 -.12030952467185E+003 0.52553827797940E-001 0.10132500000000E+006 0.19316139179163E-003 0.26779246722354E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16895068924179E+004 0.43479464567603E+004
 188 0.38490568860651E-001 0.95003916882953E-003 0.10725744932191E-003 0.51432335309134E-003 0.67681009494446E-001 0.16204114714190E-002 0.97403230110294E-001 0.71072270899699E-004 0.37180168509513E-004 0.28595645771682E-005 0.75034325580425E-003 0.33313747910750E-002 0.44875540576177E-001 0.52713105603116E-001 0.61759943205199E-004 0.85462166337625E-003 0.10082756907030E-005 0.78110043783247E-003 0.90689390376403E-005 0.68460542761958E-004 0.43722219020826E-010 0.35670869740086E-006 0.72816587616812E+000 0.75763239127602E-041 0.16941494840990E+004 0.41909795435389E-001 -.12179948724764E+003 0.52553827797940E-001 0.10132500000000E+006 0.19262431768887E-003 0.26778170592657E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16941494840990E+004 0.43251116378541E+004
 189 0.38691437410719E-001 0.94827374551552E-003 0.10929351755691E-003 0.53217618742444E-003 0.66881112377873E-001 0.16636100801390E-002 0.97730694724397E-001 0.69002606016480E-004 0.37246943956164E-004 0.28621201368233E-005 0.72964423374420E-003 0.31869238802411E-002 0.44937847083677E-001 0.53242387772802E-001 0.61466037095464E-004 0.83837479210305E-003 0.95183964513705E-006 0.76091250230178E-003 0.84643214722252E-005 0.62659514335259E-004 0.46751654411125E-010 0.36058826263319E-006 0.72819573508455E+000 0.70789073223617E-041 0.16987501636937E+004 0.41909795435389E-001 -.12333228797280E+003 0.52553827797940E-001 0.10132500000000E+006 0.19209558406913E-003 0.26777187252567E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16987501636937E+004 0.42983173167099E+004
 190 0.38895259953689E-001 0.94636452000243E-003 0.11135181926914E-003 0.55069056743683E-003 0.66082371631485E-001 0.17078121978144E-002 0.98054342854232E-001 0.66939110778647E-004 0.37259281865604E-004 0.28604935440188E-005 0.70854119611870E-003 0.30451490156096E-002 0.44991889966359E-001 0.53779775227505E-001 0.61106869244845E-004 0.82160708880670E-003 0.89716805643941E-006 0.74038406723438E-003 0.78803743070518E-005 0.57197838161702E-004 0.49978912781680E-010 0.36455785812853E-006 0.72822521410433E+000 0.67111830437783E-041 0.17033098813280E+004 0.41909795435389E-001 -.12490892091448E+003 0.52553827797940E-001 0.10132500000000E+006 0.19157499518932E-003 0.26776299180720E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17033098813280E+004 0.42674393138713E+004
 191 0.39102246421901E-001 0.94430816505454E-003 0.11343274744447E-003 0.56989597202100E-003 0.65284600701843E-001 0.17530488142783E-002 0.98374162619550E-001 0.64882434651898E-004 0.37214924849530E-004 0.28545253378066E-005 0.68705806116510E-003 0.29060591444413E-002 0.45037344556054E-001 0.54325719636115E-001 0.60680345479935E-004 0.80431203317682E-003 0.84425897090185E-006 0.71953035076966E-003 0.73175521667752E-005 0.52066111067619E-004 0.53416786913570E-010 0.36862327109742E-006 0.72825429836887E+000 0.64833258329648E-041 0.17078291388941E+004 0.41909795435389E-001 -.12653032363078E+003 0.52553827797940E-001 0.10132500000000E+006 0.19106241249082E-003 0.26775509219957E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17078291388941E+004 0.42323538193259E+004
