[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 148 0.31135604254940E-001 0.91848701169000E-003 0.39540847659524E-004 0.11901767138988E-003 0.10418861510275E+000 0.45172835704874E-003 0.79966145905385E-001 0.15351037387501E-003 0.12630973266833E-004 0.10049961844707E-005 0.10532773865728E-002 0.11846757612216E-001 0.37088092042582E-001 0.34385164914931E-001 0.37237399295236E-004 0.11573397405848E-002 0.48333862119720E-005 0.11959679151465E-002 0.40662822737812E-004 0.67829806935411E-003 0.17749300623711E-011 0.23486016628195E-006 0.72666145260918E+000 -.35601614857701E-038 0.14553225651157E+004 0.41909794878858E-001 -.92120345931013E+002 0.52553827797940E-001 0.10132500000000E+006 0.22516584910125E-003 0.26889321740998E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14553225651157E+004 0.30932451749921E+004
 149 0.31333268353802E-001 0.92178267289344E-003 0.40938425354687E-004 0.12431584468457E-003 0.10308022249505E+000 0.47100989412440E-003 0.80548365529399E-001 0.15171830970959E-003 0.13330924107953E-004 0.10597992502696E-005 0.10621699898229E-002 0.11548497695829E-001 0.37403519514988E-001 0.34834642854136E-001 0.38410859644938E-004 0.11571218754308E-002 0.46993928642366E-005 0.11974431190809E-002 0.40061495556981E-004 0.65316355666743E-003 0.19647135023322E-011 0.23767012484445E-006 0.72670728807932E+000 -.34971165604768E-038 0.14632809362736E+004 0.41909794878858E-001 -.92046550608940E+002 0.52553827797940E-001 0.10132500000000E+006 0.22390209790980E-003 0.26884622340913E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14632809362736E+004 0.31615479356728E+004
 150 0.31528821250102E-001 0.92492867897434E-003 0.42352567831230E-004 0.12976371262376E-003 0.10198698411067E+000 0.49071922148396E-003 0.81120113422067E-001 0.14988862286838E-003 0.14043875003474E-004 0.11155535804443E-005 0.10700577430591E-002 0.11256011108662E-001 0.37712103171091E-001 0.35282291080749E-001 0.39569942047357E-004 0.11565265000280E-002 0.45672738956692E-005 0.11981931536150E-002 0.39424045947253E-004 0.62843976783193E-003 0.21711731940080E-011 0.24047294479382E-006 0.72675266597285E+000 -.34348810060543E-038 0.14710906880482E+004 0.41909794878858E-001 -.92024471208531E+002 0.52553827797940E-001 0.10132500000000E+006 0.22267552431008E-003 0.26880045077870E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14710906880482E+004 0.32286215591736E+004
 151 0.31722378598430E-001 0.92792777878075E-003 0.43782856271754E-004 0.13536470469845E-003 0.10090847154149E+000 0.51085714820816E-003 0.81681670253735E-001 0.14802454000000E-003 0.14768703368453E-004 0.11721670991884E-005 0.10769468434172E-002 0.10969170998451E-001 0.38013929103577E-001 0.35728245839047E-001 0.40713194425356E-004 0.11555571722654E-002 0.44370566255337E-005 0.11982256949077E-002 0.38753380091439E-004 0.60415531405202E-003 0.23954627217341E-011 0.24326974097582E-006 0.72679758243736E+000 -.33734829110635E-038 0.14787563895410E+004 0.41909794878858E-001 -.92052806179114E+002 0.52553827797940E-001 0.10132500000000E+006 0.22148446416199E-003 0.26875587412675E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14787563895410E+004 0.32944084684343E+004
 152 0.31914054572009E-001 0.93078264043948E-003 0.45228906819636E-004 0.14112248724148E-003 0.99844255021027E-001 0.53142493208905E-003 0.82233313798363E-001 0.14612910134782E-003 0.15504252016853E-004 0.12295451311975E-005 0.10828451241969E-002 0.10687850478281E-001 0.38309082995263E-001 0.36172648115529E-001 0.41839236956712E-004 0.11542171384363E-002 0.43087664984175E-005 0.11975490201321E-002 0.38052313552378E-004 0.58033498545939E-003 0.26387986790138E-011 0.24606165994517E-006 0.72684203507692E+000 -.33129518428966E-038 0.14862825268137E+004 0.41909794878858E-001 -.92130302281988E+002 0.52553827797940E-001 0.10132500000000E+006 0.22032733611013E-003 0.26871246841954E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14862825268137E+004 0.33588528997703E+004
 153 0.32103968008235E-001 0.93349592841515E-003 0.46690418017633E-004 0.14704116818248E-003 0.98793870971410E-001 0.55242498590085E-003 0.82775335636454E-001 0.14420510075515E-003 0.16249356061965E-004 0.12875925236590E-005 0.10877619923206E-002 0.10411914281436E-001 0.38597658704644E-001 0.36615657628762E-001 0.42946792385514E-004 0.11525092570392E-002 0.41824226412464E-005 0.11961718567849E-002 0.37323543710934E-004 0.55699928925125E-003 0.29024730398792E-011 0.24884996935566E-006 0.72688602422043E+000 -.32533170961759E-038 0.14936737329824E+004 0.41909794878858E-001 -.92255762092977E+002 0.52553827797940E-001 0.10132500000000E+006 0.21920260178340E-003 0.26867020771676E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14936737329824E+004 0.34219026905111E+004
 154 0.32292244583946E-001 0.93607030566695E-003 0.48167191878078E-004 0.15312541360982E-003 0.97756812164728E-001 0.57386124200432E-003 0.83308045799150E-001 0.14225506083677E-003 0.17002856102383E-004 0.13462146860061E-005 0.10917081258457E-002 0.10141216629429E-001 0.38879760176427E-001 0.37057457986825E-001 0.44034691059003E-004 0.11504358981404E-002 0.40580363554992E-005 0.11941031533231E-002 0.36569633908777E-004 0.53416452154202E-003 0.31878643472251E-011 0.25163609270366E-006 0.72692955325920E+000 -.31946028687842E-038 0.15009348534515E+004 0.41909794878858E-001 -.92428056111749E+002 0.52553827797940E-001 0.10132500000000E+006 0.21810875316213E-003 0.26862906491001E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15009348534515E+004 0.34835095912228E+004
 155 0.32479013709223E-001 0.93850836075358E-003 0.49659113610232E-004 0.15938040162506E-003 0.96732547160022E-001 0.59573892869354E-003 0.83831762320470E-001 0.14028126464771E-003 0.17763589429901E-004 0.14053169146050E-005 0.10946950492021E-002 0.98756067829583E-002 0.39155495275151E-001 0.37498249496117E-001 0.45101843897127E-004 0.11479988915282E-002 0.39356132948369E-005 0.11913518971093E-002 0.35793020440207E-004 0.51184349648417E-003 0.34964427301585E-011 0.25442156656509E-006 0.72697262775259E+000 -.31368265720378E-038 0.15080708056492E+004 0.41909794878858E-001 -.92646130560597E+002 0.52553827797940E-001 0.10132500000000E+006 0.21704433121103E-003 0.26858901263745E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15080708056492E+004 0.35436277701774E+004
 156 0.32664403624022E-001 0.94081252514970E-003 0.51166113269698E-004 0.16581169281488E-003 0.95720549133469E-001 0.61806406180790E-003 0.84346796277710E-001 0.13828581332242E-003 0.18530371151920E-004 0.14648029403969E-005 0.10967348028674E-002 0.96149368188982E-002 0.39424967391295E-001 0.37938237417394E-001 0.46147205414229E-004 0.11451995431351E-002 0.38151568513454E-005 0.11879270492044E-002 0.34996032557505E-004 0.49004645404467E-003 0.38297702358349E-011 0.25720796862373E-006 0.72701525412490E+000 -.30800011191741E-038 0.15150863778143E+004 0.41909794878858E-001 -.92909006935146E+002 0.52553827797940E-001 0.10132500000000E+006 0.21600795242030E-003 0.26855002449704E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15150863778143E+004 0.36022118048442E+004
 157 0.32848537417783E-001 0.94298502039047E-003 0.52688130545872E-004 0.17242509952557E-003 0.94720318929091E-001 0.64084295079607E-003 0.84853440151526E-001 0.13627068054849E-003 0.19301976551557E-004 0.15245735843463E-005 0.10978397837501E-002 0.93590676357119E-002 0.39688269034316E-001 0.38377622038147E-001 0.47169743718514E-004 0.11420386975214E-002 0.36966708672939E-005 0.11838375789147E-002 0.34180913772065E-004 0.46878179315270E-003 0.41894994538959E-011 0.25999685640082E-006 0.72705743859652E+000 -.30241407110159E-038 0.15219860733526E+004 0.41909794878858E-001 -.93215775223736E+002 0.52553827797940E-001 0.10132500000000E+006 0.21499832726739E-003 0.26851207594501E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15219860733526E+004 0.36592151157593E+004
 158 0.33031530418227E-001 0.94502783628599E-003 0.54225087721898E-004 0.17922657630979E-003 0.93731399977279E-001 0.66408179779012E-003 0.85351960601960E-001 0.13423775607976E-003 0.20077127760187E-004 0.15845257583771E-005 0.10980227244336E-002 0.91078726466225E-002 0.39945477956710E-001 0.38816591746691E-001 0.48168420400133E-004 0.11385168254411E-002 0.35801613620636E-005 0.11790925610564E-002 0.33349840186364E-004 0.44805657815754E-003 0.45773715192181E-011 0.26278972426731E-006 0.72709918645769E+000 -.29692623400416E-038 0.15287740153664E+004 0.41909794878858E-001 -.93565583558950E+002 0.52553827797940E-001 0.10132500000000E+006 0.21401426906484E-003 0.26847514481139E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15287740153664E+004 0.37145889877173E+004
 159 0.33213489449968E-001 0.94694273950021E-003 0.55776876683851E-004 0.18622216121211E-003 0.92753382582020E-001 0.68778648751854E-003 0.85842596782339E-001 0.13218886984040E-003 0.20854488032547E-004 0.16445520630955E-005 0.10972967583799E-002 0.88612386227872E-002 0.40196656313641E-001 0.39255320459158E-001 0.49142182801311E-004 0.11346341062330E-002 0.34656369768934E-005 0.11737012826106E-002 0.32504931355758E-004 0.42787677625001E-003 0.49952155128567E-011 0.26558798756294E-006 0.72714050179761E+000 -.29153826161530E-038 0.15354539263877E+004 0.41909794878858E-001 -.93957628019834E+002 0.52553827797940E-001 0.10132500000000E+006 0.21305469168360E-003 0.26843921137180E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15354539263877E+004 0.37682822965735E+004
 160 0.33394513955812E-001 0.94873130411946E-003 0.57343361786759E-004 0.19341798326192E-003 0.91785897959142E-001 0.71196261055839E-003 0.86325563824982E-001 0.13012579410725E-003 0.21632664519948E-004 0.17045410454732E-005 0.10956755026600E-002 0.86190639118576E-002 0.40441852544918E-001 0.39693969552717E-001 0.50089967627121E-004 0.11303904781052E-002 0.33531082106982E-005 0.11676733082548E-002 0.31648251802535E-004 0.40824725518088E-003 0.54449510770743E-011 0.26839299521378E-006 0.72718138767670E+000 -.28625133345365E-038 0.15420291782023E+004 0.41909794878858E-001 -.94391145903224E+002 0.52553827797940E-001 0.10132500000000E+006 0.21211859757806E-003 0.26840425803213E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15420291782023E+004 0.38202418615802E+004
 161 0.33574697268491E-001 0.95039494044379E-003 0.58924385107064E-004 0.20082028164666E-003 0.90828611503713E-001 0.73661552603109E-003 0.86801056627375E-001 0.12805024180582E-003 0.22410212580770E-004 0.17643775739575E-005 0.10931731184141E-002 0.83812565116209E-002 0.40681103385710E-001 0.40132690280214E-001 0.51010705716973E-004 0.11257856742126E-002 0.32425865875773E-005 0.11610185215575E-002 0.30781810276578E-004 0.38917175565511E-003 0.59285918509928E-011 0.27120604552240E-006 0.72722184634178E+000 -.28106594993499E-038 0.15485028454409E+004 0.41909794878858E-001 -.94865410940053E+002 0.52553827797940E-001 0.10132500000000E+006 0.21120506601393E-003 0.26837026900346E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15485028454409E+004 0.38704128478080E+004
 162 0.33754128078336E-001 0.95193492150514E-003 0.60519774550687E-004 0.20843544045188E-003 0.89881215116718E-001 0.76175047392268E-003 0.87269254007694E-001 0.12596386056038E-003 0.23185641716482E-004 0.18239433361112E-005 0.10898043407661E-002 0.81477319714306E-002 0.40914436015687E-001 0.40571626781868E-001 0.51903327829015E-004 0.11208192405309E-002 0.31340837449206E-005 0.11537471352160E-002 0.29907556704606E-004 0.37065284159484E-003 0.64482502454653E-011 0.27402840596656E-006 0.72726187948932E+000 -.27598238235269E-038 0.15548777639487E+004 0.41909794878858E-001 -.95379730828759E+002 0.52553827797940E-001 0.10132500000000E+006 0.21031324132347E-003 0.26833722996577E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15548777639487E+004 0.39187392089847E+004
 163 0.33932894284773E-001 0.95335242287946E-003 0.62129374710615E-004 0.21627013887835E-003 0.88943407234851E-001 0.78737305877191E-003 0.87730328779413E-001 0.12386819694726E-003 0.23957432392075E-004 0.18831181658870E-005 0.10855844133601E-002 0.79184083732747E-002 0.41141873038826E-001 0.41010925089232E-001 0.52766781392444E-004 0.11154904646325E-002 0.30276091703247E-005 0.11458695648551E-002 0.29027366213115E-004 0.35269161977689E-003 0.70061511655309E-011 0.27686137196819E-006 0.72730148905388E+000 -.27100106500637E-038 0.15611566695909E+004 0.41909794878858E-001 -.95933454399646E+002 0.52553827797940E-001 0.10132500000000E+006 0.20944231071592E-003 0.26830512734080E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15611566695909E+004 0.39651647011760E+004
 164 0.34111087594149E-001 0.95464855331039E-003 0.63753087126299E-004 0.22433156621918E-003 0.88014869702921E-001 0.81348991586416E-003 0.88184459061158E-001 0.12176464946407E-003 0.24724056126397E-004 0.19417816065161E-005 0.10805288987261E-002 0.76932007778957E-002 0.41363437770553E-001 0.41450744239490E-001 0.53600047775486E-004 0.11097982334167E-002 0.29231677109009E-005 0.11373961898203E-002 0.28143018161315E-004 0.33528743774972E-003 0.76046533659918E-011 0.27970634037594E-006 0.72734067813096E+000 -.26612230440155E-038 0.15673423539089E+004 0.41909794878858E-001 -.96525986492913E+002 0.52553827797940E-001 0.10132500000000E+006 0.20859148094002E-003 0.26827394753594E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15673423539089E+004 0.40096338784922E+004
 165 0.34288804305415E-001 0.95582434384187E-003 0.65390877887602E-004 0.23262749521039E-003 0.87095265279752E-001 0.84010888544266E-003 0.88631829209817E-001 0.11965446517392E-003 0.25483978432813E-004 0.19998131461358E-005 0.10746535063023E-002 0.74720208922006E-002 0.41579154153021E-001 0.41891258206998E-001 0.54402138284915E-004 0.11037409684945E-002 0.28207595389320E-005 0.11283372276873E-002 0.27256193797061E-004 0.31843800638032E-003 0.82462637893176E-011 0.28256482473083E-006 0.72737945102552E+000 -.26134581299096E-038 0.15734376786141E+004 0.41909794878858E-001 -.97156794772391E+002 0.52553827797940E-001 0.10132500000000E+006 0.20775997530077E-003 0.26824367695324E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15734376786141E+004 0.40520919100794E+004
 166 0.34466142055499E-001 0.95688071164904E-003 0.67042747430376E-004 0.24116616558623E-003 0.86184256039897E-001 0.86723857258562E-003 0.89072620617332E-001 0.11753878523486E-003 0.26235643753089E-004 0.20570910780889E-005 0.10679740770543E-002 0.72547817367172E-002 0.41789041782870E-001 0.42332647784919E-001 0.55172071820635E-004 0.10973167048727E-002 0.27203824531013E-005 0.11187028304977E-002 0.26368494988069E-004 0.30213989370639E-003 0.89336380478150E-011 0.28543840546895E-006 0.72741781241822E+000 -.25667066460907E-038 0.15794454520346E+004 0.41909794878858E-001 -.97825401414297E+002 0.52553827797940E-001 0.10132500000000E+006 0.20694704943663E-003 0.26821430267943E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15794454520346E+004 0.40924834261378E+004
 167 0.34643196943388E-001 0.95781843925027E-003 0.68708701628810E-004 0.24995615815148E-003 0.85281519137284E-001 0.89488789948705E-003 0.89507004052903E-001 0.11541868747750E-003 0.26977462174411E-004 0.21134915094876E-005 0.10605066569496E-002 0.70414014693498E-002 0.41993111952395E-001 0.42775093199419E-001 0.55908857321035E-004 0.10905231996124E-002 0.26220337792180E-005 0.11085032344286E-002 0.25481461918350E-004 0.28638891910720E-003 0.96695781862982E-011 0.28832868407668E-006 0.72745576664750E+000 -.25209571301365E-038 0.15853683264245E+004 0.41909794878858E-001 -.98531371623085E+002 0.52553827797940E-001 0.10132500000000E+006 0.20615200356973E-003 0.26818581302212E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15853683264245E+004 0.41307516529710E+004
 168 0.34820064010549E-001 0.95863818027582E-003 0.70388753157101E-004 0.25900641602490E-003 0.84386744956923E-001 0.92306613874305E-003 0.89935140656953E-001 0.11329518925391E-003 0.27707810792594E-004 0.21688884919999E-005 0.10522674960063E-002 0.68318029010119E-002 0.42191367958369E-001 0.43218774985068E-001 0.56611492673341E-004 0.10833579412837E-002 0.25257102669558E-005 0.10977487636511E-002 0.24596574036213E-004 0.27118020129337E-003 0.10457041221214E-010 0.29123729062541E-006 0.72749331773798E+000 -.24762019494044E-038 0.15912088130112E+004 0.41909794878858E-001 -.99274312620310E+002 0.52553827797940E-001 0.10132500000000E+006 0.20537417858937E-003 0.26815819744433E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15912088130112E+004 0.41668384295483E+004
 169 0.34996839365121E-001 0.95934047004581E-003 0.72082938872087E-004 0.26832635635064E-003 0.83499627117158E-001 0.95178322136818E-003 0.90357186770423E-001 0.11116923007657E-003 0.28425041776201E-004 0.22231546572034E-005 0.10432729569633E-002 0.66259111458988E-002 0.42383807116722E-001 0.43663879034833E-001 0.57278969609180E-004 0.10758180849362E-002 0.24314071312606E-005 0.10864497230207E-002 0.23715242598930E-004 0.25650806919095E-003 0.11299156552715E-010 0.29416591903317E-006 0.72753046977115E+000 -.24324391715541E-038 0.15969693493612E+004 0.41909794878858E-001 -.10005388049481E+003 0.52553827797940E-001 0.10132500000000E+006 0.20461294546421E-003 0.26813144626354E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.15969693493612E+004 0.42006845187266E+004
 170 0.35173621154213E-001 0.95992572500104E-003 0.73791326944477E-004 0.27792593685445E-003 0.82619858674641E-001 0.98104988758416E-003 0.90773295670877E-001 0.10904166776573E-003 0.29127485068025E-004 0.22761614380229E-005 0.10335394461632E-002 0.64236528172498E-002 0.42570421189029E-001 0.44110598846280E-001 0.57910272438448E-004 0.10679004164292E-002 0.23391178160377E-005 0.10746163370923E-002 0.22838809078572E-004 0.24236609066453E-003 0.12199241511316E-010 0.29711634464546E-006 0.72756722699304E+000 -.23896708482020E-038 0.16026523246671E+004 0.41909794878858E-001 -.10086978404075E+003 0.52553827797940E-001 0.10132500000000E+006 0.20386770066377E-003 0.26810555057439E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16026523246671E+004 0.42322295779617E+004
 171 0.35350509853815E-001 0.96039423742891E-003 0.75514017532586E-004 0.28781569179293E-003 0.81747131923673E-001 0.10108777341374E-002 0.91183617552846E-001 0.10691328286547E-003 0.29813447892513E-004 0.23277790455331E-005 0.10230833749640E-002 0.62249560876034E-002 0.42751195938551E-001 0.44559136073133E-001 0.58504373586883E-004 0.10596013412188E-002 0.22488341575560E-005 0.10622587290386E-002 0.21968547181434E-004 0.22874716013567E-003 0.13160815509720E-010 0.30009043110059E-006 0.72760359376962E+000 -.23479023006976E-038 0.16082600811324E+004 0.41909794878858E-001 -.10172178611642E+003 0.52553827797940E-001 0.10132500000000E+006 0.20313786490729E-003 0.26808050229187E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16082600811324E+004 0.42614119569896E+004
 172 0.35527609413760E-001 0.96074617123305E-003 0.77251151712863E-004 0.29800681943588E-003 0.80881134114973E-001 0.10412794089948E-002 0.91588301396430E-001 0.10478477295670E-003 0.30481217163952E-004 0.23778766617986E-005 0.10119210725240E-002 0.60297498380247E-002 0.42926111461725E-001 0.45009703253453E-001 0.59060231562420E-004 0.10509168311945E-002 0.21605461350975E-005 0.10493868407086E-002 0.21105660908404E-004 0.21564351943428E-003 0.14187620532832E-010 0.30309015204394E-006 0.72763957471043E+000 -.23071415173197E-038 0.16137949412235E+004 0.41909794878858E-001 -.10260970937319E+003 0.52553827797940E-001 0.10132500000000E+006 0.20242287865813E-003 0.26805629408570E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16137949412235E+004 0.42881686060000E+004
 173 0.35705028248288E-001 0.96098155384337E-003 0.79002919012189E-004 0.30851127034725E-003 0.80021544239436E-001 0.10722687928247E-002 0.91987496257678E-001 0.10265674916571E-003 0.31129060438915E-004 0.24263225183609E-005 0.10000686977765E-002 0.58379631048665E-002 0.43095142138404E-001 0.45462526178748E-001 0.59576787165014E-004 0.10418423701734E-002 0.20742417651460E-005 0.10360103559981E-002 0.20251283839042E-004 0.20304679987801E-003 0.15283643930322E-010 0.30611761117196E-006 0.72767517474323E+000 -.22673974283080E-038 0.16192592271796E+004 0.41909794878858E-001 -.10353344211957E+003 0.52553827797940E-001 0.10132500000000E+006 0.20172219882316E-003 0.26803291936621E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16192592271796E+004 0.43124348783083E+004
 174 0.35882878514479E-001 0.96110026454266E-003 0.80769547836694E-004 0.31934173871198E-003 0.79168038290366E-001 0.11038608836305E-002 0.92381348587905E-001 0.10052975363981E-003 0.31755219997327E-004 0.24729834589519E-005 0.98754227039502E-003 0.56495264380152E-002 0.43258254826202E-001 0.45917841892845E-001 0.60052954114486E-004 0.10323729857274E-002 0.19899078563778E-005 0.10221387565092E-002 0.19406487045804E-004 0.19094818559692E-003 0.16453132911441E-010 0.30917503362597E-006 0.72771039883412E+000 -.22286785803323E-038 0.16246552262773E+004 0.41909794878858E-001 -.10449293546274E+003 0.52553827797940E-001 0.10132500000000E+006 0.20103530249172E-003 0.26801037251054E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16246552262773E+004 0.43341440602411E+004
 175 0.36061274540902E-001 0.96110202691576E-003 0.82551286702467E-004 0.33051159082415E-003 0.78320298377780E-001 0.11360715052092E-002 0.92769997870699E-001 0.98404287301825E-004 0.32357904552574E-004 0.25177243323922E-005 0.97435779941575E-003 0.54643740267932E-002 0.43415406470720E-001 0.46375894441651E-001 0.60487608966972E-004 0.10225033445507E-002 0.19075310829525E-005 0.10077814706221E-002 0.18572290785945E-004 0.17933860745064E-003 0.17700602191139E-010 0.31226474221853E-006 0.72774525155120E+000 -.21909923509971E-038 0.16299851329150E+004 0.41909794878858E-001 -.10548819434409E+003 0.52553827797940E-001 0.10132500000000E+006 0.20036169344861E-003 0.26798864916666E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16299851329150E+004 0.43532268946774E+004
 176 0.36240332630231E-001 0.96098640720588E-003 0.84348398444537E-004 0.34203486442823E-003 0.77478014982784E-001 0.11689172334923E-002 0.93153575525447E-001 0.96280821019030E-004 0.32935286841174E-004 0.25604078311232E-005 0.96053135087181E-003 0.52824442236487E-002 0.43566543201337E-001 0.46836934068524E-001 0.60879586596511E-004 0.10122277941204E-002 0.18270983107293E-005 0.99294794106584E-003 0.17749669120463E-004 0.16820881565518E-003 0.19030848793176E-010 0.31538915665525E-006 0.72777973691507E+000 -.21543462294535E-038 0.16352510352737E+004 0.41909794878858E-001 -.10651927448354E+003 0.52553827797940E-001 0.10132500000000E+006 0.19970090285417E-003 0.26796774635057E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16352510352737E+004 0.43696113892585E+004
 177 0.36420172990278E-001 0.96075281108366E-003 0.86161175597559E-004 0.35392640516727E-003 0.76640879300612E-001 0.12024157102433E-002 0.93532208311548E-001 0.94159781628654E-004 0.33485508206279E-004 0.26008948468338E-005 0.94607895733858E-003 0.51036779292736E-002 0.43711601167655E-001 0.47301221878782E-001 0.61227680437390E-004 0.10015402855268E-002 0.17485959681208E-005 0.97764752078222E-003 0.16939544665856E-004 0.15754931640661E-003 0.20448983865829E-010 0.31855083029655E-006 0.72781385865295E+000 -.21187470079322E-038 0.16404549638148E+004 0.41909794878858E-001 -.10758629158393E+003 0.52553827797940E-001 0.10132500000000E+006 0.19905248223737E-003 0.26794766230225E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16404549638148E+004 0.43832228244593E+004
 178 0.36600922054223E-001 0.96040047318138E-003 0.87989959867979E-004 0.36620204659762E-003 0.75808574386145E-001 0.12365860535005E-002 0.93906022114284E-001 0.92041534259317E-004 0.34006682797531E-004 0.26390447871628E-005 0.93101647258740E-003 0.49280168395862E-002 0.43850507247788E-001 0.47769035560345E-001 0.61530641007815E-004 0.99043425678926E-003 0.16720093768961E-005 0.96188931928312E-003 0.16142782465486E-004 0.14735031084558E-003 0.21960473579494E-010 0.32175249552709E-006 0.72784762049005E+000 -.20842003914928E-038 0.16455989454344E+004 0.41909794878858E-001 -.10868943454927E+003 0.52553827797940E-001 0.10132500000000E+006 0.19841599610173E-003 0.26792839635679E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16455989454344E+004 0.43939836367399E+004
 179 0.36782713426620E-001 0.95992844300521E-003 0.89835147623988E-004 0.37887871440004E-003 0.74980773267956E-001 0.12714490285588E-002 0.94275142446671E-001 0.89926381992785E-004 0.34496895995581E-004 0.26747154592406E-005 0.91535952495494E-003 0.47554032749513E-002 0.43983178249516E-001 0.48240671580251E-001 0.61787169612628E-004 0.97890258677216E-003 0.15973227932332E-005 0.94568215842149E-003 0.15360190979341E-004 0.13760173460813E-003 0.23571175108423E-010 0.32499708658457E-006 0.72788102614482E+000 -.20507099779139E-038 0.16506850128925E+004 0.41909794878858E-001 -.10982897176113E+003 0.52553827797940E-001 0.10132500000000E+006 0.19779102032995E-003 0.26790994902036E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16506850128925E+004 0.44018130646033E+004
 180 0.36965687703572E-001 0.95933557281984E-003 0.91697183424090E-004 0.39197445519074E-003 0.74157142461342E-001 0.13070269988228E-002 0.94639692507837E-001 0.87814579482562E-004 0.34954199288135E-004 0.27077626943585E-005 0.89912357987964E-003 0.45857811520761E-002 0.44109519128053E-001 0.48716444428997E-001 0.61995909982948E-004 0.96693762444087E-003 0.15245199376927E-005 0.92903463834416E-003 0.14592528294658E-004 0.12829335720534E-003 0.25287365869660E-010 0.32828774311446E-006 0.72791407909886E+000 -.20182781843867E-038 0.16557151807964E+004 0.41909794878858E-001 -.11100525026149E+003 0.52553827797940E-001 0.10132500000000E+006 0.19717714473710E-003 0.26789232217884E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.16557151807964E+004 0.44066267194239E+004
